SSP_ID_1,SSP_ID_2,K_Vec
1447,4434,87220
3142,4313,87220
3669,4207,87220
1068,1477,87221
851,1594,87222
3695,4514,87222
345,3351,87224
1699,4293,87225
2014,4954,87228
3963,4759,87230
473,2667,87230
2983,3577,87230
20,2743,87231
47,1702,87233
3449,3560,87233
1464,3176,87239
325,4869,87240
2039,2062,87241
3972,4178,87241
1266,4057,87241
3230,3374,87241
2136,3613,87243
2756,2952,87244
119,4983,87244
1271,1272,87246
868,1035,87248
3086,4213,87249
425,3077,87249
900,3860,87249
2980,4585,87249
477,3977,87251
2735,4555,87253
357,558,87255
2702,3254,87255
1306,1951,87256
406,3288,87257
1314,3977,87257
603,2594,87258
2553,2889,87259
594,4727,87259
1013,4292,87260
1183,4178,87260
1019,1506,87261
17,3336,87261
65,4934,87262
686,3844,87262
1908,3501,87263
1889,4727,87264
115,1471,87264
604,4485,87266
260,331,87267
3086,3466,87269
77,2098,87271
360,1292,87271
2726,3312,87273
2256,3826,87273
3383,4798,87275
390,3443,87275
491,4122,87276
4485,4544,87276
358,1821,87276
807,3582,87278
4366,4579,87278
87,712,87279
3267,3708,87280
1214,4886,87284
4835,4944,87285
1095,2464,87288
507,2882,87289
3532,5017,87290
968,4358,87290
3357,3725,87293
223,4813,87295
18,3439,87300
1850,4038,87300
1894,3779,87301
624,4300,87301
4393,4927,87304
681,2879,87307
176,2403,87308
452,2984,87309
278,647,87310
3678,4437,87310
4709,4923,87315
2094,2245,87316
2459,3489,87317
2989,4079,87317
201,1164,87318
7,3665,87320
1556,3245,87322
25,3439,87325
3268,4703,87325
3528,4526,87326
1071,3188,87326
1718,4028,87326
2832,3790,87330
709,2955,87330
4477,4865,87333
2339,2340,87333
2242,3271,87333
1301,4197,87334
2597,3246,87334
408,2137,87337
3024,3050,87340
335,4037,87341
1431,3525,87342
4315,4994,87342
97,4022,87343
3510,4616,87343
26,2823,87345
321,1841,87346
1691,3066,87346
2040,3791,87346
1445,3010,87347
2650,2981,87348
975,1183,87349
2355,2592,87349
606,4135,87350
1524,1639,87350
492,3427,87351
4217,4495,87352
1954,3908,87353
2337,4588,87354
4367,4681,87357
1564,1604,87357
1605,4182,87359
1946,4365,87361
371,1919,87362
3888,4411,87365
2467,3058,87365
2634,4620,87366
538,2368,87366
2645,3657,87367
1476,2923,87368
2910,4810,87371
4200,4470,87375
1014,1237,87376
1575,1882,87379
1604,3371,87379
247,497,87382
188,981,87382
3463,4814,87382
2516,4608,87382
2908,4917,87382
2224,4532,87383
229,1250,87384
814,1089,87384
3207,3964,87385
1395,4734,87386
3059,3317,87388
2165,2195,87390
353,1113,87390
1874,2350,87393
45,1864,87394
1311,2442,87394
1730,4069,87395
949,2209,87396
3138,4556,87398
301,1675,87399
1797,3427,87400
230,3048,87400
1663,3694,87400
4042,4366,87402
353,2980,87403
1369,3451,87403
3991,4405,87405
2673,3778,87406
3200,4464,87408
362,5015,87408
250,1680,87408
152,600,87408
2422,3641,87408
544,2550,87409
1590,4379,87410
296,3973,87411
739,1118,87412
129,1013,87412
173,4136,87413
610,3663,87416
1356,3971,87416
3147,3514,87418
2755,2846,87418
2953,3904,87419
3575,4969,87422
111,3532,87422
2373,4581,87423
3637,4824,87425
4304,4487,87426
2807,4916,87428
808,4017,87429
236,4892,87430
1432,1973,87431
1952,4255,87432
710,4990,87433
2190,2436,87435
1346,3022,87435
368,899,87436
2802,4521,87439
1238,5027,87440
3157,4416,87440
157,1527,87440
2870,4375,87441
845,1559,87442
705,1970,87444
3227,4413,87444
1735,4674,87444
1805,2495,87445
1147,3789,87447
1001,4459,87448
3393,3578,87450
1397,1517,87451
1758,4454,87452
2677,2938,87453
1238,1655,87455
1598,1679,87456
326,2070,87456
4839,5052,87458
1131,2630,87458
2896,4737,87459
1724,3567,87459
777,4658,87459
2398,3195,87459
3094,3991,87461
1638,1769,87462
2826,4512,87462
3317,4879,87462
409,5020,87463
367,3854,87464
1577,4387,87465
2310,4580,87465
1300,2261,87467
1561,2344,87468
256,4589,87468
649,923,87470
2112,4304,87471
3845,4423,87472
3847,4065,87473
2495,3141,87473
2321,5031,87474
3206,4006,87474
3307,3349,87475
926,3004,87476
483,2499,87476
745,4557,87478
1083,1994,87479
1327,3802,87481
4645,4688,87482
886,3287,87483
688,2682,87483
43,329,87483
3526,4287,87484
521,2565,87485
789,3552,87485
789,3253,87486
3910,4612,87488
2300,4981,87490
1198,1953,87490
660,3478,87490
3176,4808,87492
372,4474,87494
774,3227,87495
1810,2400,87496
715,2155,87496
241,1881,87498
1775,3467,87499
1588,3990,87501
2558,3925,87502
3381,4463,87503
1188,2558,87504
1385,4422,87504
1250,1670,87506
2717,3535,87507
258,1529,87510
2717,3854,87512
3306,3392,87512
3978,4568,87514
1642,2325,87515
604,4813,87516
957,2141,87516
975,4111,87518
1191,2370,87520
1840,3124,87520
2211,5049,87520
106,4701,87522
975,3971,87522
2745,5056,87522
416,4367,87523
2225,2595,87524
75,974,87525
3583,4480,87525
3412,3930,87526
84,1321,87529
1434,3526,87531
931,4912,87531
2129,4956,87531
1888,4144,87531
67,412,87532
2349,4622,87533
3035,4638,87534
411,1727,87537
3404,4364,87538
1617,3858,87539
4118,4311,87541
1422,3629,87541
3855,4247,87544
674,4683,87544
3932,5006,87544
2209,2762,87546
865,4257,87547
2091,3954,87547
1571,3572,87548
644,2332,87548
4709,5023,87550
578,3678,87552
2517,4356,87552
873,2809,87553
127,1058,87554
1774,4111,87556
67,1137,87556
4396,5030,87556
2220,2536,87557
3359,3632,87558
156,4125,87558
578,1330,87558
1848,3772,87558
2164,3622,87559
401,1145,87559
406,1372,87559
2412,3808,87561
784,3455,87562
2067,4761,87563
661,4184,87565
1965,4409,87567
499,587,87569
557,2003,87570
756,1227,87572
3430,3866,87573
1913,2995,87573
1635,1713,87575
1894,2864,87575
1765,3848,87576
324,2376,87576
3969,4488,87576
2779,4762,87577
1247,4961,87577
682,1060,87577
2438,4656,87578
3961,4919,87579
2558,2794,87579
1594,3022,87581
26,341,87581
487,780,87582
1004,1696,87583
113,2121,87583
3173,3665,87585
56,1025,87586
1536,4801,87586
1626,4633,87586
840,4897,87587
1521,2571,87587
518,553,87588
2029,2197,87592
646,3712,87593
3480,4948,87595
1924,2269,87597
1217,3301,87598
974,1272,87600
1731,4603,87604
1274,3439,87606
3440,4667,87608
1582,3774,87609
2848,4214,87610
985,986,87610
2960,3224,87610
833,2290,87612
2505,3459,87613
751,2457,87614
1547,2231,87617
2172,3731,87618
2541,5018,87618
3305,5020,87619
275,3487,87622
3969,4255,87622
1588,3109,87623
2551,2993,87624
944,2688,87624
163,4699,87624
1821,4259,87625
605,799,87626
1571,4096,87627
1025,4678,87628
211,1396,87629
288,3108,87629
1487,2072,87629
797,4297,87629
508,3466,87629
797,4298,87631
1189,2792,87634
1024,2231,87635
2226,3856,87635
1190,4323,87636
2161,4868,87636
780,4812,87637
1500,1730,87637
1003,3794,87637
1842,4775,87637
1661,1709,87640
2382,2410,87641
929,2457,87642
2882,4483,87642
2749,4124,87644
797,2881,87644
560,5041,87644
318,1286,87644
3431,3718,87644
2677,3109,87646
3755,4249,87647
1921,4164,87647
1362,4943,87648
79,3553,87648
1126,2905,87648
3058,3458,87649
1245,4454,87651
60,1977,87651
397,3858,87651
1456,2012,87651
28,4477,87655
4036,4789,87656
2072,3630,87656
158,4511,87657
2531,4956,87657
1055,4716,87657
485,2941,87658
3474,3919,87661
194,3812,87661
1852,4509,87662
3420,4337,87663
3475,3919,87665
1660,3325,87666
1057,2886,87668
2262,3793,87671
79,4506,87674
3180,4720,87674
4087,4277,87674
2988,3211,87676
368,2987,87676
1262,4948,87676
1597,3310,87677
4177,4302,87677
2763,4629,87677
2868,4364,87679
815,4173,87681
1415,3954,87683
2164,3393,87683
1771,2027,87687
2875,2943,87687
424,3562,87688
1360,1455,87688
2133,4647,87688
2270,3209,87688
790,4633,87688
1573,3898,87688
479,1559,87691
1224,2263,87691
117,4174,87692
423,5029,87693
3306,3349,87693
1447,2883,87694
4657,5020,87696
2421,3977,87697
485,3608,87698
1161,2284,87699
2567,2833,87699
274,899,87699
1841,3757,87700
1500,5020,87700
3711,3900,87700
1403,3758,87701
2755,4261,87701
1792,2430,87703
2005,4257,87703
1382,1998,87703
1439,2361,87704
606,1036,87706
85,1147,87707
3549,3639,87707
1769,4016,87709
2110,3757,87711
1271,3868,87715
3674,4543,87716
781,5041,87716
1839,2438,87717
330,3570,87717
231,4439,87718
3288,4664,87719
1648,3100,87720
2008,2256,87723
1148,4055,87724
1198,4490,87725
213,4316,87726
619,2907,87727
1715,4764,87728
3468,4611,87730
2785,5037,87731
4535,4806,87733
845,3678,87734
1923,3797,87735
340,1471,87735
695,3265,87735
511,1137,87736
3022,4429,87736
2388,4814,87737
1237,3576,87738
3152,4579,87738
3014,3265,87738
2616,4798,87738
726,2159,87739
2432,4519,87741
2162,3755,87744
2237,3798,87744
2323,3089,87745
2673,4575,87747
4425,4862,87748
975,3288,87748
1154,3675,87748
401,1480,87749
513,2386,87751
1541,4294,87753
392,3410,87755
1873,2309,87756
2441,4762,87756
2541,3273,87756
604,890,87756
1449,4670,87757
2027,4393,87757
2126,2742,87758
3255,4579,87758
2440,4256,87758
917,3963,87760
2631,2922,87760
2085,3041,87761
3661,4971,87762
2870,3041,87764
2124,2824,87767
348,4745,87767
741,1305,87768
3479,4230,87768
1366,3412,87769
3075,4423,87771
2750,3532,87771
1693,3452,87772
581,4745,87773
692,4829,87773
2823,3097,87775
3328,4230,87775
502,3004,87775
717,4240,87777
1336,3145,87778
4117,4504,87780
1051,2269,87781
354,706,87783
2846,4486,87784
1093,2598,87785
2555,3252,87786
1152,1523,87786
45,1524,87788
2103,4471,87789
1204,2331,87790
915,1044,87793
1501,5026,87794
1228,3351,87795
4347,4708,87796
2704,5056,87799
235,3732,87799
2298,2779,87800
221,425,87801
2431,3841,87802
2556,3252,87802
3404,3818,87803
2345,3437,87803
597,1193,87804
497,3024,87807
2486,3240,87807
1890,4148,87807
4122,4961,87807
198,2248,87808
1862,3499,87809
3362,3638,87811
1447,3124,87813
116,2863,87814
1862,3498,87814
3153,3192,87814
1646,4998,87814
1817,4651,87815
813,1789,87815
166,3150,87818
3324,3369,87818
1524,2882,87818
266,4016,87818
1842,2691,87819
1011,2283,87820
2695,5032,87820
3511,4835,87820
1144,3929,87820
850,2106,87820
575,3368,87820
171,3960,87820
155,2769,87820
1055,3967,87821
872,2508,87823
2317,3306,87824
255,3093,87824
966,3466,87825
1800,2110,87828
3684,4725,87829
128,4675,87830
1896,4512,87831
121,1939,87831
2537,4864,87831
4066,4757,87834
1853,3378,87836
1029,1880,87836
1835,2531,87836
115,1449,87837
2453,5053,87838
2088,3081,87838
3829,4507,87840
1842,4873,87841
2051,4114,87842
771,4268,87842
1559,4354,87844
2996,4147,87845
2105,4201,87846
2880,2907,87848
217,898,87850
1626,2861,87851
819,3512,87851
756,3054,87854
3842,4335,87856
2817,3971,87858
2116,4079,87858
863,4530,87863
676,1481,87864
1773,2954,87866
1775,2660,87869
1008,1493,87869
2005,3465,87870
1158,2823,87871
1897,2235,87871
2129,2311,87872
206,2552,87873
1479,1874,87874
365,416,87875
2026,2623,87877
757,3182,87877
2976,3010,87877
1953,2883,87877
999,4736,87878
96,3014,87878
1862,4605,87879
2447,3091,87880
383,4581,87881
2823,2857,87882
2080,4233,87882
756,897,87883
586,1165,87883
412,2693,87886
1082,4225,87886
3670,4207,87887
2498,4233,87887
382,958,87889
1499,4060,87892
1850,3098,87892
2096,3313,87893
869,2920,87894
229,324,87897
41,3732,87898
2692,4210,87900
2450,2819,87900
329,1246,87902
790,3892,87903
1051,4247,87903
3241,3392,87905
1836,2478,87905
2822,3551,87905
3015,3707,87907
950,2350,87910
1484,4016,87910
4224,4826,87910
2015,4955,87911
1819,3667,87912
574,4866,87913
2133,3996,87914
2414,4429,87914
1751,4203,87916
1432,3200,87916
3965,4017,87916
227,3450,87919
38,4874,87920
2183,3264,87921
2456,3006,87923
513,3309,87926
1949,4293,87928
1774,3585,87928
2270,3618,87928
2785,3762,87928
207,316,87928
713,2798,87929
537,2956,87929
857,2128,87931
2573,3350,87933
2774,3114,87934
1158,2494,87934
611,1595,87934
956,1902,87934
1584,3062,87936
1395,2932,87938
1317,2520,87938
517,869,87940
2994,3096,87941
3908,4017,87941
1338,4092,87942
3426,4172,87943
1884,2413,87945
4068,4598,87945
1566,3330,87945
2366,4568,87947
1242,4614,87947
3022,3864,87948
1110,2125,87949
1108,1677,87950
2828,3447,87952
1224,1303,87953
935,3826,87954
1631,4518,87954
1214,1783,87954
2537,3528,87954
1715,4255,87956
1177,4700,87956
3225,4944,87958
671,3968,87958
3998,4517,87959
2121,3880,87961
488,2896,87961
1676,2323,87962
1562,4937,87962
1449,3439,87962
669,2487,87964
1309,3394,87965
2577,3366,87967
4801,4906,87969
4294,4533,87972
1062,2584,87973
2016,4046,87974
953,4467,87975
1531,2968,87976
2435,4005,87978
1519,3304,87978
2228,3025,87981
4690,4693,87981
3440,4180,87981
2693,3129,87981
964,2288,87981
2063,3455,87983
1438,4172,87983
2071,2111,87983
701,1190,87984
3083,5023,87986
4033,4181,87986
637,2938,87986
1293,1546,87988
2445,3816,87989
417,3997,87989
99,3098,87989
13,260,87990
2718,2948,87990
1282,1325,87992
1407,3032,87993
2831,4330,87993
1414,2510,87995
57,4469,87995
873,4066,87997
439,2151,87998
1598,2758,88000
418,3997,88002
2971,4683,88004
965,2726,88004
380,4791,88005
2220,4961,88008
390,1213,88009
2613,3650,88009
106,3118,88009
1408,1871,88010
698,3025,88012
2208,2558,88012
1660,2422,88013
1492,2394,88014
1914,3883,88014
49,2454,88014
869,1867,88016
2005,3023,88018
1660,2926,88021
221,1747,88021
688,3614,88023
1138,3678,88025
11,564,88026
578,698,88027
147,3266,88027
203,4597,88028
716,1665,88029
271,1024,88030
858,4186,88031
898,1699,88032
3403,3878,88033
342,1806,88037
3639,4727,88040
2128,3741,88040
1243,3365,88042
2834,4374,88042
2145,3131,88044
207,2054,88047
4148,5046,88047
2886,4829,88047
7,1745,88048
2279,3636,88048
1146,4462,88049
200,4814,88051
297,1124,88051
1176,4203,88051
1172,4847,88051
2585,2969,88052
2877,3709,88053
313,798,88053
543,3437,88053
1688,4278,88053
2249,3814,88053
1745,3239,88053
353,4332,88054
367,2808,88055
2795,4732,88056
3564,4739,88056
2166,3621,88056
1645,3296,88057
3157,4161,88057
615,4684,88059
1736,4730,88060
836,4919,88063
1421,2629,88065
1345,4204,88065
231,3971,88066
728,1751,88067
226,2615,88067
126,2376,88067
1847,4221,88068
582,2709,88068
1792,2980,88069
797,3277,88069
2536,3530,88071
1026,3602,88071
3633,4445,88073
3506,4788,88073
2602,4438,88074
1018,1958,88076
1211,4611,88076
253,1745,88079
1975,3746,88079
516,3211,88080
3325,3827,88080
3918,4030,88080
782,4407,88080
1548,1695,88082
1194,1221,88084
2049,2297,88086
1650,4242,88086
2249,4545,88087
1344,2616,88087
1030,1981,88087
1137,2192,88088
2258,4038,88090
1187,4786,88090
271,1547,88093
1269,2543,88093
1336,3410,88097
2813,3211,88099
1629,2213,88100
3068,3361,88100
822,4051,88100
1372,4609,88100
29,1284,88102
1902,4391,88102
3165,4843,88105
871,1665,88106
1493,4562,88106
3951,4802,88106
343,906,88106
3368,4360,88107
4197,5014,88107
2780,3430,88109
1699,2357,88109
2075,4400,88110
3181,4614,88110
1828,4410,88113
954,3347,88113
3196,4959,88113
2365,2665,88114
3385,3609,88115
2294,2875,88117
1157,3186,88117
694,3011,88117
4325,4510,88119
2453,3064,88119
831,1834,88120
3137,4822,88122
1981,4005,88123
3336,5059,88124
1830,3331,88125
1858,2535,88128
992,4678,88128
2667,3881,88128
1946,5000,88128
223,4809,88128
1330,3211,88129
3556,4280,88130
2332,4746,88130
1924,4381,88131
931,1592,88135
332,2384,88136
1071,4678,88136
4006,4655,88137
2863,3411,88139
1226,2811,88139
832,3163,88140
900,3278,88143
1234,2015,88143
2184,4518,88144
1826,4670,88145
4386,4757,88145
449,1243,88145
1025,2863,88145
3538,3904,88146
785,3011,88146
3694,3931,88147
985,3836,88148
1847,3251,88148
4037,4274,88149
2227,3308,88149
2398,3380,88152
2242,2810,88152
2341,2414,88153
3036,3415,88153
230,5018,88154
1301,2710,88154
627,3936,88154
1718,4879,88156
1358,4936,88157
2937,3836,88157
1546,2100,88158
1629,4236,88161
2123,2522,88163
1532,5055,88166
531,4717,88167
510,4012,88167
117,1715,88168
2692,2723,88171
2799,3154,88172
115,946,88174
2309,5001,88175
2868,4791,88175
2547,3056,88176
1851,2765,88177
762,4280,88178
797,4922,88179
1479,3192,88181
1908,3024,88182
456,3162,88182
2311,3196,88182
784,2977,88182
100,3046,88183
188,3668,88184
2702,3829,88186
455,1873,88186
1954,4255,88186
334,1143,88187
1872,4415,88187
235,4728,88188
536,2410,88191
1844,1906,88192
4537,4598,88194
1579,3247,88194
1820,2688,88195
2009,2425,88195
967,1358,88197
1284,4255,88199
4270,4991,88199
2318,4605,88203
1933,4610,88204
2647,3169,88208
209,4568,88212
2827,3411,88212
80,712,88212
3871,4217,88212
3617,3804,88215
2496,4232,88215
1594,3349,88215
1839,2652,88215
3433,3813,88216
1593,3081,88218
326,1655,88219
3549,4357,88219
2491,4030,88219
974,5029,88220
1837,4162,88222
2642,4417,88222
2764,3372,88224
3851,4914,88226
2772,4192,88226
83,1964,88227
2183,2838,88227
988,4832,88228
75,2513,88228
1278,1724,88228
2294,3750,88228
1931,4545,88228
3056,3633,88229
774,2497,88232
900,4481,88235
2759,3358,88236
3290,4939,88237
2766,2894,88237
3291,4939,88239
452,4385,88241
1184,5034,88243
3360,3546,88243
698,1887,88245
2716,4010,88246
4296,4427,88247
527,5000,88248
2767,5051,88249
752,4124,88250
409,3305,88251
815,1713,88251
3153,3413,88252
965,3623,88253
33,2169,88255
2649,3850,88255
2886,3470,88255
992,1395,88256
4590,4652,88256
2281,2305,88258
2000,3525,88260
1647,2767,88260
1030,4381,88260
3155,5003,88262
4490,4814,88262
36,1149,88262
2627,4376,88262
4437,4821,88262
1196,3269,88264
646,4702,88265
863,4290,88265
88,3863,88265
2436,3173,88265
2149,2663,88265
660,1605,88266
1134,3844,88266
1560,2277,88266
1166,1677,88268
3518,3562,88269
3916,4403,88269
3733,4943,88272
1371,3392,88275
3950,4099,88276
3309,3540,88278
795,4453,88279
615,4159,88279
1445,5060,88279
1395,4323,88280
108,3274,88280
12,3150,88282
699,869,88282
3120,3392,88283
2141,4978,88285
119,2817,88285
2896,3519,88287
4086,4631,88287
990,3097,88287
1111,3230,88287
1335,1736,88289
917,1655,88290
2215,3594,88290
2118,4136,88290
2699,4409,88291
2395,4946,88292
755,2003,88293
173,1934,88293
3651,4413,88296
4074,4603,88296
2323,5033,88296
2484,3956,88296
1217,3737,88297
2364,4786,88298
2044,2356,88299
1568,4283,88301
26,990,88301
317,3756,88303
2873,2874,88304
1960,2760,88304
1181,1236,88304
429,4177,88306
2007,2517,88307
707,3898,88310
1207,4803,88312
1985,4707,88312
223,1952,88312
606,1867,88312
976,2203,88312
2613,3598,88313
1150,3116,88315
3207,3539,88316
2391,3971,88317
3981,4838,88317
1676,2816,88318
1438,3617,88319
2474,4843,88323
79,1756,88323
1802,2989,88323
353,1918,88323
4108,4544,88324
497,2727,88324
614,3004,88325
185,1782,88327
3786,4683,88329
79,747,88330
895,2232,88331
1876,3987,88331
4315,4622,88332
827,865,88333
213,1158,88334
2027,4073,88334
699,1019,88335
3981,4367,88336
2456,3339,88339
129,1575,88340
511,1820,88340
824,1344,88341
538,2608,88342
1689,2526,88342
2117,3971,88343
247,340,88343
2945,4100,88345
3270,4294,88345
181,1053,88346
391,932,88346
912,1667,88347
1253,3464,88347
839,2035,88347
317,4538,88348
4618,4829,88350
1736,3372,88350
2048,2410,88351
1532,4681,88352
2254,4147,88354
141,1047,88355
2037,4156,88356
3388,3421,88358
3474,4272,88359
138,367,88360
80,5043,88363
1563,2855,88363
1959,2097,88365
3475,4272,88366
421,519,88369
2430,5004,88369
1345,4006,88369
4626,4833,88369
598,2682,88369
1120,2144,88370
1991,3767,88370
899,4813,88371
687,3171,88371
251,267,88372
1475,4226,88373
396,548,88373
1157,4119,88375
797,1540,88376
143,3937,88376
2424,4889,88376
1733,4491,88376
2269,3855,88376
2088,2878,88378
559,1932,88380
1869,4626,88381
1368,4899,88382
3091,3183,88383
4662,4781,88385
2110,2545,88385
1223,4125,88385
1011,1812,88386
2167,2464,88387
1091,1539,88388
1972,3072,88389
2738,3688,88390
2091,4250,88390
1682,2821,88391
4065,4697,88391
827,1227,88392
3448,4513,88393
548,2042,88393
1462,3345,88395
855,3310,88396
1308,3963,88398
312,4565,88399
1141,1847,88399
771,1994,88399
138,2244,88400
1073,3700,88401
2107,4481,88401
1626,4571,88402
2093,4478,88403
1862,2071,88406
370,1109,88406
1802,3129,88407
2178,2896,88407
323,3143,88409
2109,4132,88410
1815,2316,88410
4025,5037,88411
703,3190,88411
2386,3540,88414
4142,4503,88415
965,3282,88416
4256,4540,88416
1212,4219,88417
3622,4132,88418
1009,3641,88418
1007,2630,88418
3678,4607,88419
2850,4135,88419
799,4542,88419
3220,4401,88420
1226,4296,88420
1298,3785,88423
578,1559,88423
125,1363,88424
978,4569,88424
608,2222,88425
2835,4372,88425
1377,4088,88426
781,4138,88426
459,707,88427
231,2386,88429
275,4695,88429
2335,4332,88431
1411,2457,88434
934,2737,88434
1418,1655,88436
3443,3920,88436
644,3004,88437
646,4066,88437
2016,2286,88438
2169,4219,88440
1303,2712,88440
429,4773,88441
3124,3622,88443
1776,3626,88443
1329,1767,88445
3114,4062,88445
1505,3134,88447
46,2911,88448
1091,4012,88451
2708,4159,88452
428,808,88452
1329,3124,88452
4280,4511,88454
777,4004,88455
600,1563,88456
2946,3531,88460
438,2490,88462
2159,3530,88462
3121,3427,88463
3802,4658,88465
1949,3047,88467
3981,4514,88468
623,3494,88471
2312,2971,88471
271,4792,88471
517,606,88472
1480,4156,88473
878,3466,88474
158,410,88476
4063,4969,88476
4664,4670,88477
10,1415,88478
622,1299,88479
1216,4840,88481
1104,1296,88482
2477,2977,88483
563,4602,88483
1979,3204,88485
780,3541,88487
866,4256,88489
3348,4803,88489
210,979,88491
1986,3211,88492
1093,4433,88493
51,3855,88493
428,3024,88495
132,3894,88496
959,2061,88496
1723,1761,88497
3220,3545,88500
733,1642,88500
3806,3959,88500
91,1107,88501
2791,4616,88501
461,1475,88501
1226,3494,88502
1580,4990,88502
1278,2454,88502
93,503,88502
2291,4123,88503
279,2667,88503
365,520,88504
797,4535,88506
1859,4655,88506
3115,4126,88506
1111,3002,88507
862,3304,88507
323,4788,88510
942,2593,88512
4270,4563,88512
3020,3805,88512
297,2826,88512
1080,4269,88512
279,881,88513
579,2273,88513
204,4706,88514
67,4481,88515
43,3918,88516
4659,4921,88517
1216,2798,88518
486,1950,88520
240,2343,88520
3238,4863,88521
3074,3660,88522
511,1346,88522
1740,3696,88524
475,819,88524
250,4988,88524
601,1511,88524
2476,4328,88526
818,2210,88526
206,2517,88527
576,1808,88527
656,3865,88528
2909,3047,88530
376,3115,88530
328,4622,88530
1276,5046,88530
451,679,88530
211,529,88531
1831,4455,88533
2968,3651,88533
100,3172,88534
45,1032,88535
1443,2056,88537
992,1364,88539
78,4667,88543
2062,3841,88543
2225,2596,88545
418,2432,88549
1107,4217,88550
2359,2806,88550
942,2360,88551
417,2432,88556
2038,4739,88557
3505,4272,88559
1030,1224,88561
2069,2485,88564
1137,2688,88564
321,1802,88565
4404,4882,88565
1409,1896,88565
1708,3292,88566
111,2982,88566
2128,4514,88569
626,4617,88569
628,2980,88572
1054,1285,88572
169,2696,88572
3120,4660,88573
3678,4393,88573
954,4005,88574
146,768,88574
817,2660,88574
1873,3514,88574
943,2192,88575
96,718,88577
3350,4132,88578
1179,3614,88578
1365,2741,88580
3986,3988,88581
1216,2827,88581
891,3053,88582
832,4415,88583
1301,1434,88586
1578,3861,88586
4009,4601,88587
529,1295,88587
2608,2891,88587
326,3211,88588
3846,4860,88590
1774,2602,88590
1317,2792,88591
238,1607,88591
2878,4971,88591
1849,3918,88592
238,651,88592
3964,4485,88592
4730,4999,88594
1739,3934,88596
1619,3758,88599
875,1860,88604
511,3620,88605
191,4189,88607
1495,2424,88609
2524,4150,88609
876,1952,88609
1779,4668,88609
2637,4950,88610
2015,3229,88612
2826,3413,88612
2388,3964,88613
726,2046,88615
669,4709,88615
430,3053,88616
841,3700,88616
924,1967,88616
974,1932,88616
2119,4218,88617
2163,2487,88618
3149,4040,88620
208,4527,88620
852,1985,88622
524,1637,88625
421,647,88625
1476,2890,88628
4068,4759,88629
585,1952,88631
604,4131,88632
1360,3637,88634
2519,4445,88635
2917,3354,88635
774,789,88636
6,1643,88638
197,1783,88639
2298,3537,88639
1524,1769,88640
3163,3600,88640
1600,2786,88641
2769,2930,88641
1584,1996,88642
2960,4358,88645
846,4361,88646
1025,1610,88646
886,1773,88646
4166,4245,88647
288,2038,88648
155,1893,88648
1603,4939,88650
267,1890,88650
275,785,88651
172,3134,88651
949,2665,88653
1278,3193,88653
2286,4956,88654
1197,1655,88654
726,1978,88654
224,3059,88658
403,3015,88659
3868,4980,88659
142,2701,88659
2337,3609,88659
3344,4101,88662
1985,3126,88663
307,3221,88664
4384,4427,88665
3168,4422,88665
3480,4412,88668
1787,2373,88668
1306,3306,88670
3134,4982,88672
3188,3478,88672
943,4007,88673
1604,4114,88674
1584,3372,88674
96,2022,88674
2148,4316,88675
3354,4213,88676
789,4948,88676
2544,4922,88676
1915,3891,88677
1034,2490,88679
2743,2895,88679
1206,3606,88679
190,440,88681
192,2113,88681
1170,2469,88683
1763,2017,88684
1417,3619,88685
2576,4553,88686
202,434,88688
1272,4980,88690
1316,3639,88692
928,3073,88692
2934,4156,88692
631,2270,88692
1085,2282,88692
936,1496,88692
589,1965,88694
294,2238,88695
514,906,88696
720,2464,88697
2818,4264,88699
1606,2926,88701
980,2283,88703
2308,3649,88703
2950,4006,88704
188,3713,88706
4611,4661,88706
560,4356,88709
1173,1431,88710
231,3309,88710
3148,3780,88710
327,2548,88710
702,4999,88713
3785,4740,88714
2610,4834,88714
946,4932,88714
1579,3124,88716
675,1173,88719
617,2856,88721
1227,1821,88721
1637,3717,88722
1112,3155,88723
807,2689,88725
516,3716,88725
393,3740,88726
253,3305,88727
431,513,88729
1251,5020,88730
3239,3305,88730
1761,3936,88730
723,3382,88732
1211,4663,88733
2473,3695,88733
366,3572,88733
236,3443,88734
3392,4428,88734
2964,3225,88734
2185,4001,88736
635,2995,88736
218,1320,88737
1711,2042,88737
3222,3550,88738
2301,4770,88738
2103,2337,88739
79,4317,88739
1558,3542,88739
67,1820,88740
1586,3788,88742
4220,4401,88742
1161,2747,88745
889,4175,88745
2962,3476,88748
79,2304,88748
1489,1600,88748
1788,4045,88748
2810,2909,88748
4209,4871,88750
1085,5001,88751
3019,4757,88754
4194,4850,88755
4994,4995,88757
2094,4069,88757
4569,4890,88757
25,3762,88759
3,947,88759
1302,3169,88759
3064,4150,88760
1887,4607,88760
184,587,88761
2433,4336,88762
2077,3092,88763
629,902,88765
2024,4533,88766
2516,4776,88767
1734,4397,88769
1182,3971,88769
2882,3810,88769
958,4231,88773
1007,3088,88773
1248,4968,88776
378,2931,88777
1569,4799,88778
2779,4872,88778
2802,4910,88780
2242,4128,88781
1019,1718,88782
767,1947,88783
2719,2946,88783
18,3762,88783
246,1803,88785
4157,4845,88785
202,341,88785
2059,3983,88785
238,2525,88786
78,2735,88788
2899,4048,88789
395,4239,88789
3883,5045,88789
225,3885,88789
3614,4754,88790
3818,4267,88790
946,1168,88790
336,2315,88791
