st_TM_SNT1,st_TM_SNT2,st_TM_SNT3,st_TM_SNT4,st_TM_SNT5,st_TM_SNT6,st_TM_SNT7,st_TM_SNT8,st_TM_SNT9,st_TM_SNT10,st_TM_SNT11,st_TM_SNT12
1617,1701,4383,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0,0,0
1619,3353,0,0,0,0,0,0,0,0,0,0
1620,4930,0,0,0,0,0,0,0,0,0,0
1621,2096,0,0,0,0,0,0,0,0,0,0
1622,2207,1682,0,0,0,0,0,0,0,0,0
1623,4671,0,0,0,0,0,0,0,0,0,0
1624,0,0,0,0,0,0,0,0,0,0,0
1625,0,0,0,0,0,0,0,0,0,0,0
1626,3513,4678,1364,0,0,0,0,0,0,0,0
1627,1915,4632,0,0,0,0,0,0,0,0,0
1628,0,0,0,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,0,0,0,0,0,0
1630,3255,986,0,0,0,0,0,0,0,0,0
1631,3701,4852,911,0,0,0,0,0,0,0,0
1632,3340,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,0,0,0,0,0,0
1634,3615,0,0,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,0,0,0,0,0
1636,3242,2593,2381,1052,0,0,0,0,0,0,0
1637,3960,1749,404,0,0,0,0,0,0,0,0
1638,2441,2779,4712,0,0,0,0,0,0,0,0
1639,2693,0,0,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,0,0,0,0,0
1641,1887,1911,3585,733,587,193,1505,0,0,0,0
1642,4441,0,0,0,0,0,0,0,0,0,0
1643,4561,0,0,0,0,0,0,0,0,0,0
1644,180,0,0,0,0,0,0,0,0,0,0
1645,0,0,0,0,0,0,0,0,0,0,0
1646,0,0,0,0,0,0,0,0,0,0,0
1647,2498,2080,5051,0,0,0,0,0,0,0,0
1648,0,0,0,0,0,0,0,0,0,0,0
1649,0,0,0,0,0,0,0,0,0,0,0
1650,663,821,0,0,0,0,0,0,0,0,0
1651,2540,0,0,0,0,0,0,0,0,0,0
1652,3578,0,0,0,0,0,0,0,0,0,0
1653,4706,1820,117,1137,0,0,0,0,0,0,0
1654,1031,0,0,0,0,0,0,0,0,0,0
1655,4257,4872,2027,0,0,0,0,0,0,0,0
1656,3051,1842,4259,0,0,0,0,0,0,0,0
1657,0,0,0,0,0,0,0,0,0,0,0
1658,5041,4502,0,0,0,0,0,0,0,0,0
1659,2793,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0
1661,72,0,0,0,0,0,0,0,0,0,0
1662,4412,0,0,0,0,0,0,0,0,0,0
1663,2674,0,0,0,0,0,0,0,0,0,0
1664,1458,0,0,0,0,0,0,0,0,0,0
1665,0,0,0,0,0,0,0,0,0,0,0
1666,3160,0,0,0,0,0,0,0,0,0,0
1667,0,0,0,0,0,0,0,0,0,0,0
1668,50,0,0,0,0,0,0,0,0,0,0
1669,0,0,0,0,0,0,0,0,0,0,0
1670,3577,3665,2805,3850,0,0,0,0,0,0,0
1671,0,0,0,0,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0,0,0,0,0
1673,2161,0,0,0,0,0,0,0,0,0,0
1674,0,0,0,0,0,0,0,0,0,0,0
1675,430,0,0,0,0,0,0,0,0,0,0
1676,3724,405,0,0,0,0,0,0,0,0,0
1677,1754,0,0,0,0,0,0,0,0,0,0
1678,1957,0,0,0,0,0,0,0,0,0,0
1679,1525,467,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0
1681,4723,0,0,0,0,0,0,0,0,0,0
1682,2207,1622,0,0,0,0,0,0,0,0,0
1683,4273,4832,0,0,0,0,0,0,0,0,0
1684,0,0,0,0,0,0,0,0,0,0,0
1685,0,0,0,0,0,0,0,0,0,0,0
1686,0,0,0,0,0,0,0,0,0,0,0
1687,0,0,0,0,0,0,0,0,0,0,0
1688,3558,0,0,0,0,0,0,0,0,0,0
1689,0,0,0,0,0,0,0,0,0,0,0
1690,424,0,0,0,0,0,0,0,0,0,0
1691,0,0,0,0,0,0,0,0,0,0,0
1692,2532,1971,960,0,0,0,0,0,0,0,0
1693,3197,0,0,0,0,0,0,0,0,0,0
1694,0,0,0,0,0,0,0,0,0,0,0
1695,2902,0,0,0,0,0,0,0,0,0,0
1696,4697,2356,1711,1977,36,0,0,0,0,0,0
1697,0,0,0,0,0,0,0,0,0,0,0
1698,0,0,0,0,0,0,0,0,0,0,0
1699,2481,0,0,0,0,0,0,0,0,0,0
1700,4654,5017,2482,954,0,0,0,0,0,0,0
1701,1617,0,0,0,0,0,0,0,0,0,0
1702,0,0,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,0,0,0,0,0,0
1704,2777,0,0,0,0,0,0,0,0,0,0
1705,0,0,0,0,0,0,0,0,0,0,0
1706,0,0,0,0,0,0,0,0,0,0,0
1707,0,0,0,0,0,0,0,0,0,0,0
1708,0,0,0,0,0,0,0,0,0,0,0
1709,0,0,0,0,0,0,0,0,0,0,0
1710,2016,1278,0,0,0,0,0,0,0,0,0
1711,1977,1696,0,0,0,0,0,0,0,0,0
1712,0,0,0,0,0,0,0,0,0,0,0
1713,0,0,0,0,0,0,0,0,0,0,0
1714,0,0,0,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,0
1716,1717,0,0,0,0,0,0,0,0,0,0
1717,1716,0,0,0,0,0,0,0,0,0,0
1718,0,0,0,0,0,0,0,0,0,0,0
1719,771,0,0,0,0,0,0,0,0,0,0
1720,4359,2492,0,0,0,0,0,0,0,0,0
1721,2637,2177,0,0,0,0,0,0,0,0,0
1722,0,0,0,0,0,0,0,0,0,0,0
1723,2937,3742,0,0,0,0,0,0,0,0,0
1724,4798,0,0,0,0,0,0,0,0,0,0
1725,0,0,0,0,0,0,0,0,0,0,0
1726,2104,3419,2711,3898,2681,362,719,459,619,146,339
1727,4913,0,0,0,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0,0,0,0,0
1729,4654,0,0,0,0,0,0,0,0,0,0
1730,510,0,0,0,0,0,0,0,0,0,0
1731,2811,317,0,0,0,0,0,0,0,0,0
1732,4715,391,0,0,0,0,0,0,0,0,0
1733,0,0,0,0,0,0,0,0,0,0,0
1734,1441,0,0,0,0,0,0,0,0,0,0
1735,235,0,0,0,0,0,0,0,0,0,0
1736,1584,0,0,0,0,0,0,0,0,0,0
1737,3513,297,0,0,0,0,0,0,0,0,0
1738,0,0,0,0,0,0,0,0,0,0,0
1739,4738,0,0,0,0,0,0,0,0,0,0
1740,3933,937,0,0,0,0,0,0,0,0,0
1741,750,913,0,0,0,0,0,0,0,0,0
1742,0,0,0,0,0,0,0,0,0,0,0
1743,0,0,0,0,0,0,0,0,0,0,0
1744,0,0,0,0,0,0,0,0,0,0,0
1745,3424,3534,1415,1151,0,0,0,0,0,0,0
1746,4805,3854,3348,2140,1882,1207,1005,126,0,0,0
1747,0,0,0,0,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0,0,0,0,0
1749,3960,404,1637,0,0,0,0,0,0,0,0
1750,2600,0,0,0,0,0,0,0,0,0,0
1751,2389,0,0,0,0,0,0,0,0,0,0
1752,0,0,0,0,0,0,0,0,0,0,0
1753,0,0,0,0,0,0,0,0,0,0,0
1754,1677,0,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0,0,0,0,0
1756,747,0,0,0,0,0,0,0,0,0,0
1757,3370,0,0,0,0,0,0,0,0,0,0
1758,2012,158,0,0,0,0,0,0,0,0,0
1759,2827,2306,0,0,0,0,0,0,0,0,0
1760,2638,0,0,0,0,0,0,0,0,0,0
1761,4896,2745,1264,0,0,0,0,0,0,0,0
1762,0,0,0,0,0,0,0,0,0,0,0
1763,0,0,0,0,0,0,0,0,0,0,0
1764,2315,0,0,0,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0,0,0,0,0
1766,3900,2460,0,0,0,0,0,0,0,0,0
1767,2486,0,0,0,0,0,0,0,0,0,0
1768,2573,4429,4352,890,337,0,0,0,0,0,0
1769,1862,4872,2415,0,0,0,0,0,0,0,0
1770,2005,3125,3905,854,1238,0,0,0,0,0,0
1771,1986,4485,3499,3498,0,0,0,0,0,0,0
1772,0,0,0,0,0,0,0,0,0,0,0
1773,0,0,0,0,0,0,0,0,0,0,0
1774,2547,2817,4983,423,975,1182,0,0,0,0,0
1775,0,0,0,0,0,0,0,0,0,0,0
1776,569,0,0,0,0,0,0,0,0,0,0
1777,0,0,0,0,0,0,0,0,0,0,0
1778,3589,3915,3588,2147,3289,0,0,0,0,0,0
1779,2448,4785,0,0,0,0,0,0,0,0,0
1780,3403,2664,3880,0,0,0,0,0,0,0,0
1781,2925,0,0,0,0,0,0,0,0,0,0
1782,1244,0,0,0,0,0,0,0,0,0,0
1783,285,1495,0,0,0,0,0,0,0,0,0
1784,0,0,0,0,0,0,0,0,0,0,0
1785,0,0,0,0,0,0,0,0,0,0,0
1786,3257,0,0,0,0,0,0,0,0,0,0
1787,0,0,0,0,0,0,0,0,0,0,0
1788,2970,0,0,0,0,0,0,0,0,0,0
1789,0,0,0,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0,0,0,0,0
1791,0,0,0,0,0,0,0,0,0,0,0
1792,3198,4585,1173,353,0,0,0,0,0,0,0
1793,3952,13,1088,0,0,0,0,0,0,0,0
1794,4911,0,0,0,0,0,0,0,0,0,0
1795,2539,0,0,0,0,0,0,0,0,0,0
1796,0,0,0,0,0,0,0,0,0,0,0
1797,0,0,0,0,0,0,0,0,0,0,0
1798,2068,3427,0,0,0,0,0,0,0,0,0
1799,4709,0,0,0,0,0,0,0,0,0,0
1800,631,0,0,0,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0,0,0,0,0
1803,2032,0,0,0,0,0,0,0,0,0,0
1804,340,1506,0,0,0,0,0,0,0,0,0
1805,3141,500,0,0,0,0,0,0,0,0,0
1806,0,0,0,0,0,0,0,0,0,0,0
1807,840,683,0,0,0,0,0,0,0,0,0
1808,0,0,0,0,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0,0,0,0,0
1810,2971,3233,0,0,0,0,0,0,0,0,0
1811,2455,243,0,0,0,0,0,0,0,0,0
1812,343,0,0,0,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,0,0,0,0,0
1814,0,0,0,0,0,0,0,0,0,0,0
1815,4910,0,0,0,0,0,0,0,0,0,0
1816,4168,1283,0,0,0,0,0,0,0,0,0
1817,0,0,0,0,0,0,0,0,0,0,0
1818,4292,1859,129,0,0,0,0,0,0,0,0
1819,754,0,0,0,0,0,0,0,0,0,0
1820,4706,117,1653,1137,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0
1822,3677,3053,4079,3285,987,0,0,0,0,0,0
1823,0,0,0,0,0,0,0,0,0,0,0
1824,0,0,0,0,0,0,0,0,0,0,0
1825,2961,308,0,0,0,0,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,0,0,0
1827,3473,0,0,0,0,0,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0,0,0
1829,2210,1606,1425,0,0,0,0,0,0,0,0
1830,3064,0,0,0,0,0,0,0,0,0,0
1831,4153,2768,0,0,0,0,0,0,0,0,0
1832,4453,186,0,0,0,0,0,0,0,0,0
1833,3415,0,0,0,0,0,0,0,0,0,0
1834,0,0,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0
1836,5007,0,0,0,0,0,0,0,0,0,0
1837,0,0,0,0,0,0,0,0,0,0,0
1838,0,0,0,0,0,0,0,0,0,0,0
1839,1902,0,0,0,0,0,0,0,0,0,0
1840,1483,1197,0,0,0,0,0,0,0,0,0
1841,2318,2754,3810,1524,470,0,0,0,0,0,0
1842,2168,3051,4259,1656,0,0,0,0,0,0,0
1843,0,0,0,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0,0,0
1845,0,0,0,0,0,0,0,0,0,0,0
1846,0,0,0,0,0,0,0,0,0,0,0
1847,472,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0
1849,4448,0,0,0,0,0,0,0,0,0,0
1850,225,0,0,0,0,0,0,0,0,0,0
1851,3826,0,0,0,0,0,0,0,0,0,0
1852,789,0,0,0,0,0,0,0,0,0,0
1853,0,0,0,0,0,0,0,0,0,0,0
1854,1297,0,0,0,0,0,0,0,0,0,0
1855,4684,4744,0,0,0,0,0,0,0,0,0
1856,2235,3745,0,0,0,0,0,0,0,0,0
1857,3076,0,0,0,0,0,0,0,0,0,0
1858,0,0,0,0,0,0,0,0,0,0,0
1859,129,1818,0,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0,0,0,0,0
1861,0,0,0,0,0,0,0,0,0,0,0
1862,4872,1769,0,0,0,0,0,0,0,0,0
1863,0,0,0,0,0,0,0,0,0,0,0
1864,756,0,0,0,0,0,0,0,0,0,0
1865,0,0,0,0,0,0,0,0,0,0,0
1866,4026,1056,0,0,0,0,0,0,0,0,0
1867,2491,1036,517,0,0,0,0,0,0,0,0
1868,0,0,0,0,0,0,0,0,0,0,0
1869,0,0,0,0,0,0,0,0,0,0,0
1870,0,0,0,0,0,0,0,0,0,0,0
1871,2673,0,0,0,0,0,0,0,0,0,0
1872,0,0,0,0,0,0,0,0,0,0,0
1873,118,0,0,0,0,0,0,0,0,0,0
1874,0,0,0,0,0,0,0,0,0,0,0
1875,1380,1217,0,0,0,0,0,0,0,0,0
1876,4046,2286,5057,2216,0,0,0,0,0,0,0
1877,1412,0,0,0,0,0,0,0,0,0,0
1878,4472,0,0,0,0,0,0,0,0,0,0
1879,0,0,0,0,0,0,0,0,0,0,0
1880,2539,0,0,0,0,0,0,0,0,0,0
1881,0,0,0,0,0,0,0,0,0,0,0
1882,4805,3854,3348,2140,1207,1005,126,1746,0,0,0
1883,0,0,0,0,0,0,0,0,0,0,0
1884,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0,0,0,0,0
1886,4874,0,0,0,0,0,0,0,0,0,0
1887,2277,1911,4217,1641,587,1505,0,0,0,0,0
1888,328,0,0,0,0,0,0,0,0,0,0
1889,2206,594,0,0,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0,0,0,0,0
1891,4946,2470,196,0,0,0,0,0,0,0,0
1892,4149,3253,5049,0,0,0,0,0,0,0,0
1893,3329,0,0,0,0,0,0,0,0,0,0
1894,3887,0,0,0,0,0,0,0,0,0,0
1895,0,0,0,0,0,0,0,0,0,0,0
1896,0,0,0,0,0,0,0,0,0,0,0
1897,0,0,0,0,0,0,0,0,0,0,0
1898,0,0,0,0,0,0,0,0,0,0,0
1899,0,0,0,0,0,0,0,0,0,0,0
1900,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,0,0,0,0,0,0,0,0
1902,1839,0,0,0,0,0,0,0,0,0,0
1903,0,0,0,0,0,0,0,0,0,0,0
1904,0,0,0,0,0,0,0,0,0,0,0
1905,4257,2111,3866,690,35,0,0,0,0,0,0
1906,1228,1309,0,0,0,0,0,0,0,0,0
1907,4212,3907,0,0,0,0,0,0,0,0,0
1908,4437,2228,0,0,0,0,0,0,0,0,0
1909,0,0,0,0,0,0,0,0,0,0,0
1910,302,0,0,0,0,0,0,0,0,0,0
1911,4217,193,587,1641,1887,1505,0,0,0,0,0
1912,3917,0,0,0,0,0,0,0,0,0,0
1913,2207,0,0,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,0,0,0,0,0,0
1915,4632,1627,0,0,0,0,0,0,0,0,0
1916,1566,0,0,0,0,0,0,0,0,0,0
1917,0,0,0,0,0,0,0,0,0,0,0
1918,0,0,0,0,0,0,0,0,0,0,0
1919,0,0,0,0,0,0,0,0,0,0,0
1920,0,0,0,0,0,0,0,0,0,0,0
1921,0,0,0,0,0,0,0,0,0,0,0
1922,3611,0,0,0,0,0,0,0,0,0,0
1923,4000,444,0,0,0,0,0,0,0,0,0
1924,1051,0,0,0,0,0,0,0,0,0,0
1925,4869,0,0,0,0,0,0,0,0,0,0
1926,0,0,0,0,0,0,0,0,0,0,0
1927,0,0,0,0,0,0,0,0,0,0,0
1928,4432,1579,0,0,0,0,0,0,0,0,0
1929,0,0,0,0,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0,0,0,0,0
1931,2197,1559,0,0,0,0,0,0,0,0,0
1932,1018,0,0,0,0,0,0,0,0,0,0
1933,4023,0,0,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,0,0,0,0
1935,2170,2921,1470,1542,1273,0,0,0,0,0,0
1936,0,0,0,0,0,0,0,0,0,0,0
1937,0,0,0,0,0,0,0,0,0,0,0
1938,123,0,0,0,0,0,0,0,0,0,0
1939,0,0,0,0,0,0,0,0,0,0,0
1940,0,0,0,0,0,0,0,0,0,0,0
1941,0,0,0,0,0,0,0,0,0,0,0
1942,3227,4187,0,0,0,0,0,0,0,0,0
1943,4042,0,0,0,0,0,0,0,0,0,0
1944,0,0,0,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0,0
1946,263,0,0,0,0,0,0,0,0,0,0
1947,912,1027,0,0,0,0,0,0,0,0,0
1948,928,0,0,0,0,0,0,0,0,0,0
1949,2655,0,0,0,0,0,0,0,0,0,0
1950,2267,446,0,0,0,0,0,0,0,0,0
1951,0,0,0,0,0,0,0,0,0,0,0
1952,4809,0,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0,0,0,0
1954,3969,266,1447,0,0,0,0,0,0,0,0
1955,4020,1331,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0,0
1957,1678,0,0,0,0,0,0,0,0,0,0
1958,3766,559,0,0,0,0,0,0,0,0,0
1959,4827,0,0,0,0,0,0,0,0,0,0
1960,3059,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,0,0
1963,1022,0,0,0,0,0,0,0,0,0,0
1964,4889,341,1070,0,0,0,0,0,0,0,0
1965,3370,3254,0,0,0,0,0,0,0,0,0
1966,2967,3889,0,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0,0,0,0,0
1968,4157,0,0,0,0,0,0,0,0,0,0
1969,4844,4457,0,0,0,0,0,0,0,0,0
1970,1460,0,0,0,0,0,0,0,0,0,0
1971,2532,960,1692,0,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,0,0,0,0,0
1973,0,0,0,0,0,0,0,0,0,0,0
1974,1220,0,0,0,0,0,0,0,0,0,0
1975,751,0,0,0,0,0,0,0,0,0,0
1976,3012,2134,0,0,0,0,0,0,0,0,0
1977,4697,2356,36,1711,1696,0,0,0,0,0,0
1978,1177,0,0,0,0,0,0,0,0,0,0
1979,0,0,0,0,0,0,0,0,0,0,0
1980,1303,0,0,0,0,0,0,0,0,0,0
1981,4381,0,0,0,0,0,0,0,0,0,0
1982,0,0,0,0,0,0,0,0,0,0,0
1983,0,0,0,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0,0
1985,3538,0,0,0,0,0,0,0,0,0,0
1986,4485,1771,0,0,0,0,0,0,0,0,0
1987,4393,2318,381,0,0,0,0,0,0,0,0
1988,794,0,0,0,0,0,0,0,0,0,0
1989,4493,0,0,0,0,0,0,0,0,0,0
1990,2095,4986,193,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,0
1992,4933,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0
1994,4785,1360,0,0,0,0,0,0,0,0,0
1995,3224,213,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,0,0,0,0,0,0,0,0,0
1998,2216,5057,2286,813,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0
2000,4163,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0
2002,2537,2088,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0
2005,3125,1770,854,0,0,0,0,0,0,0,0
2006,3498,3499,2692,2813,3050,1330,326,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0
2009,1365,0,0,0,0,0,0,0,0,0,0
2010,4679,1365,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0
2012,1758,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0
2014,2308,0,0,0,0,0,0,0,0,0,0
2015,3651,0,0,0,0,0,0,0,0,0,0
2016,1710,959,0,0,0,0,0,0,0,0,0
2017,2353,608,0,0,0,0,0,0,0,0,0
2018,3743,0,0,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0,0,0,0
2021,3078,1149,0,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0,0,0,0,0
2023,1077,0,0,0,0,0,0,0,0,0,0
2024,4294,850,0,0,0,0,0,0,0,0,0
2025,4386,3018,0,0,0,0,0,0,0,0,0
2026,4349,0,0,0,0,0,0,0,0,0,0
2027,1655,1208,0,0,0,0,0,0,0,0,0
2028,4210,0,0,0,0,0,0,0,0,0,0
2029,2914,0,0,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0,0,0,0,0
2032,1803,0,0,0,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0,0,0,0
2035,4234,1530,0,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0,0,0,0
2037,3001,0,0,0,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0,0,0,0,0
2039,3338,0,0,0,0,0,0,0,0,0,0
2040,3703,0,0,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0,0,0,0
2045,3708,2105,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,0,0,0
2047,4129,3240,0,0,0,0,0,0,0,0,0
2048,0,0,0,0,0,0,0,0,0,0,0
2049,3672,0,0,0,0,0,0,0,0,0,0
2050,357,0,0,0,0,0,0,0,0,0,0
2051,413,0,0,0,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0,0,0,0
2055,4570,142,0,0,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,0,0
2058,936,0,0,0,0,0,0,0,0,0,0
2059,1104,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,0,0,0,0,0
2065,3347,2982,2753,0,0,0,0,0,0,0,0
2066,4384,3856,0,0,0,0,0,0,0,0,0
2067,3174,0,0,0,0,0,0,0,0,0,0
2068,3427,1798,0,0,0,0,0,0,0,0,0
2069,2987,0,0,0,0,0,0,0,0,0,0
2070,3964,3716,3211,3966,1198,0,0,0,0,0,0
2071,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0,0,0,0
2074,4782,0,0,0,0,0,0,0,0,0,0
2075,3137,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0
2077,3913,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0
2079,2554,0,0,0,0,0,0,0,0,0,0
2080,5051,2498,1647,0,0,0,0,0,0,0,0
2081,2673,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0
2086,2220,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0
2088,2002,0,0,0,0,0,0,0,0,0,0
2089,706,1414,0,0,0,0,0,0,0,0,0
2090,3849,481,0,0,0,0,0,0,0,0,0
2091,4477,4866,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0
2094,3244,0,0,0,0,0,0,0,0,0,0
2095,4986,1990,0,0,0,0,0,0,0,0,0
2096,1621,0,0,0,0,0,0,0,0,0,0
2097,2346,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0
2100,3513,0,0,0,0,0,0,0,0,0,0
2101,3072,2833,0,0,0,0,0,0,0,0,0
2102,0,0,0,0,0,0,0,0,0,0,0
2103,0,0,0,0,0,0,0,0,0,0,0
2104,3898,3419,1726,0,0,0,0,0,0,0,0
2105,2045,0,0,0,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,0,0,0,0,0
2107,3755,3618,4599,3582,0,0,0,0,0,0,0
2108,4131,1120,585,0,0,0,0,0,0,0,0
2109,890,67,0,0,0,0,0,0,0,0,0
2110,4107,0,0,0,0,0,0,0,0,0,0
2111,3866,3463,4132,1905,35,690,0,0,0,0,0
2112,4767,0,0,0,0,0,0,0,0,0,0
2113,3542,0,0,0,0,0,0,0,0,0,0
2114,3466,2658,4769,0,0,0,0,0,0,0,0
2115,0,0,0,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0,0,0,0
2117,2884,3868,2391,1209,122,1272,1356,0,0,0,0
2118,0,0,0,0,0,0,0,0,0,0,0
2119,2466,0,0,0,0,0,0,0,0,0,0
2120,77,0,0,0,0,0,0,0,0,0,0
2121,2519,0,0,0,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0,0,0,0,0
2124,3512,4677,293,0,0,0,0,0,0,0,0
2125,1512,219,0,0,0,0,0,0,0,0,0
2126,3298,0,0,0,0,0,0,0,0,0,0
2127,0,0,0,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0,0,0,0
2129,3231,514,0,0,0,0,0,0,0,0,0
2130,0,0,0,0,0,0,0,0,0,0,0
2131,3069,0,0,0,0,0,0,0,0,0,0
2132,0,0,0,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0,0,0,0,0
2134,3012,1976,0,0,0,0,0,0,0,0,0
2135,2943,1135,0,0,0,0,0,0,0,0,0
2136,3044,0,0,0,0,0,0,0,0,0,0
2137,640,0,0,0,0,0,0,0,0,0,0
2138,2683,3951,3750,241,0,0,0,0,0,0,0
2139,2808,697,0,0,0,0,0,0,0,0,0
2140,3854,3348,1207,126,1746,1882,1005,0,0,0,0
2141,4709,0,0,0,0,0,0,0,0,0,0
2142,150,0,0,0,0,0,0,0,0,0,0
2143,3176,0,0,0,0,0,0,0,0,0,0
2144,3810,2754,3465,1524,412,470,0,0,0,0,0
2145,0,0,0,0,0,0,0,0,0,0,0
2146,4138,4028,0,0,0,0,0,0,0,0,0
2147,3588,3915,3289,1778,0,0,0,0,0,0,0
2148,0,0,0,0,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0,0,0,0,0
2150,0,0,0,0,0,0,0,0,0,0,0
2151,128,0,0,0,0,0,0,0,0,0,0
