StarID,RA,Dec,Mag
15016,4.56994214,-8.96998497,5.24
75185,20.98477135,4.29497561,5.24
696,0.19552446,-35.13339606,5.24
17841,5.39106291,57.54453138,5.24
47002,13.18980764,-43.36850529,5.24
10799,3.3030936,-62.50793537,5.24
11782,3.60483116,-17.46704107,5.24
81722,22.79255208,-19.61287445,5.24
41936,11.64100267,8.13428325,5.24
12217,3.74180777,-1.16307844,5.24
71091,19.95174539,-58.90131541,5.24
12579,3.83858744,25.57964862,5.24
33546,9.24014021,-43.22752192,5.24
87041,18.051182117853998,-8.181241537880911,5.24
57996,16.46207137,-7.59755617,5.24
14325,4.36478215,-63.38681514,5.24
65007,18.40506689,-44.1102013,5.24
58147,16.50933449,20.47934589,5.24
77884,21.70017747,-23.26262557,5.24
53435,15.104630300000002,54.55628697,5.24
2753,0.84475779,-50.98692422,5.24
84887,23.73668394,-18.27692862,5.24
33691,9.27825606,-6.35315487,5.24
25811,7.30931107,-39.21030701,5.24
73947,20.65453229,-14.95471233,5.24
12403,3.79433898,-23.87479582,5.24
9846,3.01449556,52.35179769,5.24
79654,22.19680975,56.83904211,5.24
57254,16.23080791,-11.83772219,5.24
18653,5.5943014,-4.8560862,5.24
31203,8.63115789,-26.25497008,5.24
7355,2.26563753,33.35897589,5.25
17845,5.39170995,-13.92734983,5.25
9201,2.81704637,-62.80659207,5.25
22526,6.53925919,-37.69651376,5.25
81365,22.69129208,40.22546314,5.25
5565,1.70240155,-32.32685759,5.25
82652,23.05912452,67.20918487,5.25
64908,18.38027658,17.82657724,5.25
22923,6.62987325,-32.33989066,5.25
63609,18.03973602,20.83364838,5.25
66402,18.76298795,74.08535352,5.25
37369,10.29386016,-8.0689212,5.25
27771,7.77117196,10.76831128,5.25
28985,8.07116484,-32.67484684,5.25
76074,21.21747985,-39.42464394,5.25
67838,19.12170263,36.10016754,5.25
38203,10.51806127,82.55853791,5.25
62125,17.63487953,-54.50007025,5.25
55210,15.63043082,40.35328811,5.25
36851,10.14523273,-65.81553262,5.26
19520,5.8000644,6.4542102,5.26
33770,9.30163621,-51.05089519,5.26
67331,18.99595238,26.23043204,5.26
42817,11.91180771,-25.71406632,5.26
39395,10.87523685,-57.24041437,5.26
9219,2.8215437999999997,17.46434448,5.26
41790,11.59876549,-47.64152017,5.26
36240,9.97038636,12.44483936,5.26
50209,14.13815445,49.4580206,5.26
55143,15.60820887,10.0104549,5.26
33536,9.23834016,-55.56970109,5.26
10012,3.07124367,-7.60089934,5.26
14233,4.34454581,65.14045287,5.26
14228,4.34340131,15.09550358,5.26
22734,6.58668383,28.02234399,5.26
49297,13.86802776,-52.81146355,5.26
79178,22.06470278,63.11977885,5.26
57676,16.36353927,69.10941712,5.26
42076,11.67975154,21.35284143,5.26
54743,15.49007671,-46.7326907,5.26
8207,2.52502287,2.26720689,5.27
8219,2.52781132,-79.10924959,5.27
42420,11.7821135,55.62826771,5.27
37117,10.22302267,-51.23293774,5.27
47846,13.445345699999999,-12.70761258,5.27
57607,16.34079548,-78.66742066,5.27
21638,6.32855581,-7.82291023,5.27
6785,2.08529261,77.28145654,5.27
79236,22.08346658,62.78552941,5.27
10980,3.35378081,21.14714057,5.27
45504,12.71396743,-63.058616,5.27
60022,17.05241925,-53.23662642,5.27
36091,9.92861269,49.81979501,5.27
79741,22.21949292,86.10785672,5.27
23601,6.78927966,-37.92967246,5.27
78396,21.84840237,-82.71882392,5.27
26849,7.5601386,15.82669239,5.27
14513,4.42359573,22.2001124,5.27
38065,10.48127695,-64.17228466,5.27
84794,23.70772591,-15.44797581,5.27
7190,2.21512779,-30.72384252,5.27
59930,17.02676648,33.56826922,5.27
31036,8.58766105,-58.22476298,5.27
72467,20.28202333,40.3650796,5.27
4887,1.501695,47.00737711,5.27
67283,18.98492467,13.62254853,5.27
52764,14.9055934,-24.64213517,5.27
13151,4.02556496,-1.54962625,5.28
16896,5.13011904,20.41845485,5.28
15553,4.73919976,-59.73284052,5.28
68540,19.296944,11.59539126,5.28
44214,12.33020086,48.98413192,5.28
84975,23.76690061,-18.67836913,5.28
42351,11.76222323,-45.69014545,5.28
18802,5.62906752,-28.68979391,5.28
22350,6.49697967,-50.23895882,5.28
72654,20.32322201,-19.1185068,5.28
5345,1.64192808,73.04007203,5.28
23562,6.78085938,-14.42599569,5.28
23891,6.85918048,21.76123162,5.28
80403,22.40955299,-72.25377388,5.28
33632,9.26383568,56.74147744,5.28
12932,3.94345438,50.69569169,5.28
71037,19.93728685,11.42370978,5.28
20796,6.128230599999999,-19.16600403,5.28
35069,9.63938523,40.23976693,5.28
33729,9.29033647,-74.89439024,5.28
19504,5.79525134,13.89963175,5.28
30165,8.36792276,-73.40005893,5.28
65612,18.56604577,-33.01653262,5.28
61444,17.44777318,-45.84296289,5.28
43176,12.01421389,-19.65899848,5.28
53909,15.24144587,29.16422593,5.28
58015,16.46590946,-64.05800515,5.28
58560,16.63346092,56.01538883,5.28
31848,8.78750212,-1.89705972,5.28
70158,19.70944646,11.8266084,5.28
8032,2.46944176,29.66953828,5.29
589,0.16729695,-82.22399743,5.29
35888,9.86472905,24.3957937,5.29
77295,21.53496142,-41.1793364,5.29
7528,2.31583022,28.64267411,5.29
79225,22.07984273,-0.90623994,5.29
17611,5.3330641,-12.31560456,5.29
64438,18.25358485,-20.7282667,5.29
25836,7.31424419,-26.58587077,5.29
14568,4.435071499999999,31.43920664,5.29
78126,21.76787738,22.94888549,5.29
6483,1.99388597,64.62163894,5.29
66990,18.91323566,-87.60551487,5.29
50587,14.24746181,10.1010097,5.29
5739,1.76073734,-25.05243403,5.29
19122,5.7042197,-34.66793677,5.29
15734,4.80006019,56.75753919,5.29
724,0.20276358,-17.93821766,5.29
44762,12.48186605,25.91288804,5.29
13814,4.22586282,7.7160341,5.29
24202,6.92970275,-22.9414495,5.29
7695,2.36573195,0.39569203,5.29
19949,5.91391901,-52.63607272,5.29
76964,21.44765832,48.83510521,5.29
72453,20.27974349,24.67114227,5.3
35211,9.67850073,-57.98357162,5.3
33507,9.23006386,43.21791261,5.3
16590,5.04527913,-71.31432608,5.3
29213,8.12940034,21.58197937,5.3
77904,21.70429027,5.68015144,5.3
75182,20.98459526,4.29384672,5.3
8745,2.67806479,27.06100903,5.3
75784,21.14267025,-21.19352539,5.3
25349,7.20439475,-40.49877843,5.3
75140,20.97120911,22.32591754,5.3
8553,2.6234069,-52.54308845,5.3
2276,0.68533204,39.45867141,5.3
72917,20.38630816,5.34307747,5.3
64686,18.31963182,24.44604619,5.3
15468,4.71508302,43.36526451,5.3
23496,6.76650033,-14.79608441,5.3
28582,7.9724299,2.22452544,5.3
70046,19.67870589,-16.29314555,5.3
15461,4.71290459,-50.48141805,5.3
11578,3.54064003,46.05704336,5.3
36924,10.16832209,-12.81565791,5.3
85330,23.87697716,10.94732837,5.3
71282,19.99757777,-34.69763103,5.3
31974,8.8227049,-3.44297063,5.3
82889,23.12757711,46.38730373,5.3
84691,23.67728113,-32.07299489,5.3
61221,17.389330800000003,-28.14276032,5.3
76994,21.45593451,37.11679196,5.3
27608,7.7352565,25.78421056,5.3
41426,11.48448958,39.33694235,5.3
40727,11.26441578,13.30759308,5.31
33704,9.28252741,-39.40145479,5.31
42095,11.68417365,34.20256022,5.31
19410,5.77426834,-46.59722012,5.31
27605,7.73449659,50.43386115,5.31
58218,16.52826981,-41.81714208,5.31
43888,12.2340908,-45.72393011,5.31
42480,11.79859215,8.24586534,5.31
68026,19.16461731,-68.42434424,5.31
61654,17.50663099,-1.06250365,5.31
7224,2.22667214,51.06623342,5.31
7548,2.32134656,47.37998782,5.31
76251,21.26245211,-15.17151251,5.31
32254,8.8973891,-47.52071984,5.31
80430,22.41560907,-57.79661017,5.31
47159,13.23638046,-19.93133468,5.31
9930,3.04507202,-7.68546315,5.32
11072,3.38699344,49.2133301,5.32
60561,17.20772381,10.58522897,5.32
70758,19.86405282,-39.87433805,5.32
27954,7.81713793,-24.91224336,5.32
53942,15.25315736,4.93935226,5.32
72089,20.18655784,-36.09738423,5.32
18546,5.57133058,3.76693355,5.32
52471,14.82196971,-14.14898587,5.32
30364,8.41771049,-24.04626227,5.32
13274,4.06238995,5.43563754,5.32
39219,10.8209535,10.54526139,5.32
71440,20.03122335,-66.94379223,5.32
75418,21.0494374,-38.63118269,5.32
44444,12.3931804,-35.41265923,5.32
81885,22.83965167,-80.12381446,5.32
3868,1.17757375,68.77868759,5.32
57707,16.37444614,-49.57229123,5.32
52854,14.92908184,-33.85578004,5.32
42172,11.70789664,66.7448085,5.32
15177,4.62046562,0.99832711,5.32
47778,13.42059326,-64.48509219,5.32
16122,4.91327608,7.77916325,5.33
47326,13.28767315,13.67564684,5.33
84321,23.55780214,22.49881721,5.33
16056,4.88965424,2.50826491,5.33
79813,22.23833825,-21.07470081,5.33
29178,8.12167948,-20.55434589,5.33
70515,19.80030601,-56.36227755,5.33
16901,5.13135365,8.49857348,5.33
30016,8.33027654,-71.51499632,5.33
14149,4.32129032,-44.26783026,5.33
67222,18.97076314,17.36093633,5.33
64913,18.38141054,-36.66949254,5.33
30638,8.48465504,-47.92893948,5.33
30867,8.54514576,20.44127049,5.33
39059,10.77127179,-64.51458587,5.33
3589,1.0947021000000001,21.4732162,5.33
30800,8.52660191,18.09455771,5.33
71295,20.0009187,17.51654077,5.33
46217,12.93253881,-56.83580429,5.34
74865,20.89448671,-39.80962825,5.34
69641,19.57812701,42.41258465,5.34
78354,21.83573443,17.28595705,5.34
21326,6.25697971,16.14320591,5.34
18426,5.54482068,-1.59183293,5.34
51137,14.41351683,-24.80626639,5.34
9453,2.8951606,38.33767914,5.34
34149,9.40270261,-80.78720514,5.34
37728,10.39150381,-38.00970922,5.34
18443,5.54986797,-64.22751422,5.34
82262,22.95124828,48.68408117,5.34
21785,6.362807800000001,53.45239515,5.34
23000,6.64699627,39.90258791,5.34
6573,2.02077676,-30.00156583,5.34
79973,22.28001209,-12.83144751,5.34
29558,8.21355238,68.47405416,5.34
55451,15.696497699999998,12.84753869,5.34
26963,7.58578252,30.9609101,5.34
14168,4.32685749,21.77359174,5.34
43362,12.07748522,-68.32889673,5.34
43563,12.13742491,-48.69247036,5.34
23990,6.88473935,59.44865494,5.34
23559,6.78041513,57.1692705,5.34
17570,5.31978599,2.59593601,5.34
32059,8.84296687,-66.79322494,5.34
12298,3.76123067,6.05002905,5.34
59396,16.88281119,31.70171538,5.34
79715,22.21328085,34.60471273,5.34
4681,1.43757739,19.17232096,5.35
20953,6.1663874000000005,58.93564864,5.35
26250,7.41218561,-31.80892621,5.35
83689,23.36525723,31.81248117,5.35
67092,18.93804794,-42.71060161,5.35
48787,13.71774561,3.53807968,5.35
54267,15.35056133,0.71558981,5.35
56130,15.91052142,43.13840642,5.35
2754,0.84543679,64.24758084,5.35
62034,17.61045164,48.58547866,5.35
34701,9.53868631,-40.64932106,5.35
31421,8.68362445,45.83378521,5.35
20707,6.10974713,38.48277233,5.35
3051,0.93375167,-11.26650685,5.35
58104,16.49509179,-46.24321937,5.35
15639,4.7671391,11.70560822,5.35
68197,19.21130657,-7.93950077,5.35
84621,23.65231871,50.47173744,5.35
59557,16.92284384,18.43318381,5.35
80172,22.33664099,-7.82110592,5.35
56914,16.13542248,-26.32666483,5.35
26610,7.49884905,49.67266207,5.35
55288,15.64847424,-19.30170914,5.36
28492,7.94939145,-43.50042396,5.36
21571,6.31405011,-9.38996323,5.36
18492,5.55873525,-1.15607162,5.36
54482,15.41250787,-39.71013154,5.36
2534,0.77582666,15.47561194,5.36
39032,10.76442004,30.68240198,5.36
25494,7.23890712,3.11142128,5.36
64570,18.28542707,-56.02331993,5.36
15329,4.66612044,53.47323647,5.36
13298,4.06938545,2.82725258,5.36
3693,1.12182573,-61.77526197,5.36
52227,14.75479075,-62.87545275,5.36
80059,22.30421737,-53.62553594,5.36
33601,9.25385464,14.9415367,5.36
8242,2.53595453,-1.03481751,5.36
29473,8.19250826,-7.77247623,5.36
25568,7.25585562,-30.68647453,5.36
2212,0.66543164,21.4385644,5.36
38858,10.7112705,-59.21576469,5.36
43115,11.99914546,3.65521716,5.36
7874,2.41499846,-60.31162902,5.36
35387,9.72886153,14.02170696,5.36
74462,20.79265458,80.55235152,5.36
21156,6.21418132,65.71849922,5.36
47656,13.38365147,-17.73520402,5.36
67122,18.94458074,-37.34318339,5.36
84741,23.6929205,-18.02690134,5.36
27717,7.75977164,-34.17655092,5.36
19730,5.85610649,-7.51800251,5.36
61027,17.33606293,25.53764398,5.36
28705,8.00326559,73.9180101,5.37
44815,12.49927749,58.4055266,5.37
40537,11.20920712,-49.10107805,5.37
21349,6.26125215,59.99903422,5.37
26166,7.39138192,-27.83428348,5.37
57438,16.28759407,59.75496116,5.37
80182,22.34099026,5.78949288,5.37
66444,18.77285107,75.43379735,5.37
46422,12.99868775,66.59730755,5.37
57802,16.400343099999997,-39.19298857,5.37
20710,6.11076119,-4.1938248,5.37
5754,1.76646271,-5.73322696,5.37
79669,22.20055952,60.75907189,5.37
65422,18.51801255,-32.9890014,5.37
79529,22.16547537,-34.01503553,5.37
63642,18.04752718,-24.28242475,5.37
18640,5.59086681,24.03963793,5.37
16602,5.04686816,-49.15147328,5.37
22042,6.42462528,-69.69078672,5.37
36388,10.01695008,31.9247146,5.37
52985,14.96476594,-76.66261622,5.37
82708,23.07765857,-53.96464712,5.37
26268,7.41616364,11.66955984,5.37
66443,18.77238567,-22.39218449,5.37
45866,12.82050013,83.41285818,5.38
17557,5.31667203,33.74846576,5.38
44674,12.45802117,-58.99176932,5.38
34382,9.46303252,-6.07102871,5.38
1813,0.54316689,20.29443334,5.38
79620,22.18604888,50.82328938,5.38
70684,19.84633416,-10.76358902,5.38
54308,15.36350253,32.93366086,5.38
61059,17.344298199999997,32.47027246,5.38
25958,7.34411524,-52.08592527,5.38
28390,7.92775116,19.88406657,5.38
73240,20.47068179,81.42266925,5.38
76784,21.40266615,-20.85156019,5.38
15286,4.65169524,7.87098753,5.38
44395,12.38040898,-57.67610097,5.38
52891,14.93811806,-52.80956707,5.38
75299,21.01970068,46.15576488,5.38
65611,18.56574962,52.35350951,5.38
66513,18.79138224,-5.70507074,5.38
14231,4.34416588,-20.63959902,5.38
8455,2.59633263,34.68768289,5.38
13200,4.04351575,-0.26831052,5.38
68439,19.27270665,-45.46606262,5.38
65759,18.60773225,9.12281663,5.38
56101,15.89831199,-24.53309547,5.38
2341,0.70786031,-65.46813002,5.38
48723,13.70031162,-58.78704974,5.38
14354,4.37636956,25.62935771,5.38
1403,0.41319127,61.83106347,5.38
51444,14.50583129,-49.51892657,5.38
33721,9.2881668,-68.68957252,5.38
71741,20.10609148,35.97353894,5.38
1197,0.34329562,8.19024803,5.38
65337,18.49471179,-1.98522563,5.38
83026,23.1670753,9.82210111,5.39
23564,6.78130382,-51.2654494,5.39
69648,19.58081072,29.46291111,5.39
77015,21.46111944,27.60854356,5.39
51885,14.64730048,44.40454503,5.39
61147,17.36829971,-70.12317887,5.39
51810,14.62226805,-46.13341306,5.39
23710,6.81603841,-15.14471091,5.39
34642,9.52568045,35.10350902,5.39
56502,16.01744416,33.30538815,5.39
12895,3.93282163,47.87147012,5.39
67360,19.00379747,50.53345884,5.39
41159,11.40064909,1.40776375,5.39
9250,2.83170863,-27.94203549,5.39
59526,16.91531534,20.95848435,5.39
41669,11.56035106,-40.58670322,5.39
16409,4.99734468,-10.26299266,5.39
21448,6.28517131,9.94253598,5.39
15557,4.74049154,11.14616933,5.39
70597,19.82369246,-72.50341408,5.39
55685,15.76823606,-1.80411556,5.39
57014,16.16403676,-3.46673076,5.39
13673,4.18052249,26.48103948,5.39
73626,20.56583246,13.02720146,5.39
3423,1.0469977,-46.39733801,5.39
29028,8.07977394,79.47974268,5.39
64745,18.33576901,-15.83160305,5.39
14817,4.51036071,13.72445018,5.4
57712,16.37478397,33.70335685,5.4
34438,9.47777629,45.6017947,5.4
66355,18.74920829,-39.68617292,5.4
34423,9.47427136,9.05677114,5.4
57843,16.41103504,-29.70446361,5.4
86951,16.6885903902606,31.595772294914603,5.4
8862,2.70921068,-50.80082665,5.4
47942,13.47421614,59.94570301,5.4
22837,6.60912158,38.4455521,5.4
51220,14.44094674,19.2268349,5.4
18078,5.45280243,17.96226766,5.4
32291,8.90408464,30.57917723,5.4
54859,15.52522795,-73.38954647,5.4
18860,5.64391654,30.49244147,5.4
3445,1.05072351,-4.83635047,5.4
76380,21.29924349,-17.98513635,5.4
12509,3.82047243,70.87120237,5.4
67541,19.04846997,-3.69900363,5.4
34895,9.59445206,35.81076694,5.4
40610,11.2293278,-0.06950857,5.4
14320,4.36321752,60.73590167,5.4
71688,20.09242365,61.99524822,5.4
26125,7.383528599999999,-31.92379021,5.4
87250,21.241368709269,10.0102469021677,5.4
67692,19.082683199999998,-4.03135505,5.4
67688,19.08199155,53.39660317,5.4
26550,7.48491972,-38.8121049,5.41
27414,7.68773003,-38.53357185,5.41
64875,18.36908144,23.28498721,5.41
23885,6.85749419,-70.96347336,5.41
45242,12.62839626,-27.13865883,5.41
65774,18.61037495,33.46903738,5.41
50842,14.32117135,13.00437724,5.41
74596,20.82174308,-68.77640032,5.41
58050,16.4761048,0.66516717,5.41
55578,15.73456121,-15.67267949,5.41
60314,17.13391136,35.93521504,5.41
2478,0.75477874,55.2214087,5.41
64685,18.31932312,7.25976189,5.41
5204,1.59971033,-15.40021584,5.41
26170,7.39219465,-32.20207858,5.41
74150,20.70350743,50.34002067,5.41
76085,21.22146311,-27.61905854,5.41
24971,7.11132463,-11.29401875,5.41
70680,19.84577133,-59.19363715,5.41
69955,19.65735179,42.81821158,5.41
49028,13.79037627,-17.85976354,5.41
61550,17.48047018,0.33057703,5.41
677,0.19289362,-27.7997782,5.41
56102,15.89885335,-23.97803598,5.41
4598,1.4113258999999998,-41.49245885,5.42
45032,12.56080683,33.24766003,5.42
37308,10.27798644,13.72837138,5.42
14624,4.45080407,80.82421018,5.42
4150,1.27676298,-2.5002128,5.42
45639,12.75217466,45.44022447,5.42
77021,21.46282148,66.80914613,5.42
57837,16.40882371,-37.56597007,5.42
33157,9.13335317,29.65422729,5.42
6686,2.0532238,0.12845397,5.42
6134,1.88815331,40.72979974,5.42
23409,6.74596242,28.97098912,5.42
73848,20.63030446,11.37769664,5.42
30796,8.52526222,-19.57743956,5.42
42443,11.78865806,-57.69654711,5.42
22633,6.56374759,-36.23226731,5.42
551,0.15583908,-27.9879039,5.42
1597,0.47400487,-39.91490183,5.42
51356,14.47825852,-6.90041401,5.42
7715,2.37011301,-0.88474037,5.42
26863,7.56418041,-36.33840157,5.42
2592,0.79611658,74.84758739,5.42
82945,23.14467811,2.12761798,5.42
65979,18.65977355,-43.18577561,5.42
79582,22.17707348,-11.56495901,5.43
6524,2.00743662,-8.52382616,5.43
66824,18.87123129,21.42516648,5.43
56204,15.92987919,37.94676324,5.43
22489,6.53057429,-8.15818115,5.43
55280,15.64708465,-52.37261965,5.43
38271,10.53661066,14.13720956,5.43
45760,12.79287259,66.79031573,5.43
18271,5.50283601,63.06723206,5.43
60408,17.16331051,-10.5230375,5.43
57152,16.20202481,-8.54757943,5.43
40103,11.08172486,-35.804689,5.43
7701,2.36706682,-10.77733458,5.43
8948,2.73476614,44.2970548,5.43
78989,22.01394862,-28.45373726,5.43
81921,22.85059602,-39.15681779,5.43
32444,8.94496757,-85.66323432,5.43
65775,18.61085908,6.67215598,5.43
63171,17.91976051,72.00513388,5.43
31800,8.77515309,-45.91251639,5.43
82396,22.99094515,0.96309154,5.43
54147,15.3136519,-60.49632329,5.43
56351,15.97635397,-24.83142974,5.43
6493,1.99616341,-20.82457549,5.43
40333,11.14556879,-28.08061647,5.43
35560,9.77233852,-76.77598144,5.43
16978,5.15544563,9.82959768,5.43
81855,22.82950794,55.90268437,5.43
85133,23.81393746,62.21451996,5.43
17581,5.32280938,-50.60652008,5.44
55122,15.60337126,-44.39668903,5.44
32398,8.93209891,11.62605826,5.44
32462,8.94906509,32.91058931,5.44
13650,4.17292217,-6.92382327,5.44
63263,17.94659672,-4.08180189,5.44
9667,2.95658368,-23.8620767,5.44
57543,16.32156678,-42.67394008,5.44
21355,6.26249062,12.55107067,5.44
82740,23.08603191,-7.69381853,5.44
25294,7.18989767,-0.30190562,5.44
39105,10.78112913,-17.29683026,5.44
12447,3.80577895,23.42136355,5.44
28217,7.88430953,-36.36377387,5.44
72212,20.22051872,-1.00926621,5.44
23518,6.77068598,79.56627808,5.44
65167,18.44833584,-48.11710875,5.44
10918,3.33877233,77.73490142,5.44
18950,5.66384763,-32.62913912,5.44
56802,16.10548112,67.80998136,5.44
43027,11.97090199,-56.31731449,5.44
73449,20.52189123,49.2203733,5.44
83550,23.32494109,48.62519601,5.44
17178,5.20623596,73.94674435,5.44
34996,9.62018782,-53.66848607,5.44
24096,6.90684916,-1.1269609,5.44
46830,13.13532192,-65.30601741,5.44
3152,0.9639300999999999,28.9922356,5.44
75797,21.14611503,-88.9565112,5.45
26747,7.53010303,17.08622915,5.45
15333,4.66761618,12.19764088,5.45
53249,15.04980289,-32.64324605,5.45
79815,22.23853786,-27.76691218,5.45
24327,6.95943584,-24.63105594,5.45
57403,16.27868605,-53.81110764,5.45
24251,6.942911200000001,-79.42018913,5.45
53719,15.18777341,-55.34601439,5.45
78701,21.93966341,-37.25363145,5.45
82283,22.95773629,20.7686841,5.45
18436,5.54760468,-38.51334582,5.45
8627,2.64694416,21.96144509,5.45
31299,8.65662967,-53.43982462,5.45
80711,22.49804671,78.82433733,5.45
2073,0.62256277,35.39951013,5.45
39476,10.89548914,-2.12924149,5.45
69040,19.42490874,-23.96242415,5.45
56128,15.90962885,20.31086363,5.45
43704,12.18441142,-23.60237239,5.45
32834,9.04562973,24.45293256,5.45
69848,19.62979344,-4.64750966,5.45
13883,4.24681922,-62.19204942,5.45
30416,8.43108974,-42.15310407,5.45
44731,12.47291274,-39.04113804,5.45
64494,18.26483152,-44.20649632,5.45
46159,12.91620771,-85.12342237,5.45
31162,8.62190182,-62.85341217,5.45
13284,4.06569585,8.19720135,5.45
13590,4.15495452,-16.38587725,5.45
34534,9.50142443,-51.51719294,5.45
2177,0.65274638,49.35459528,5.45
2994,0.91674982,-69.52697888,5.45
12241,3.74672281,24.28957712,5.45
10076,3.09074647,25.25519906,5.45
13312,4.07268713,24.1060264,5.46
66995,18.91449394,41.60272814,5.46
25433,7.22316482,51.42871249,5.46
14144,4.32032839,50.04883763,5.46
25645,7.27071676,-15.58565483,5.46
2989,0.91611663,23.62844595,5.46
50123,14.11191847,-9.31352509,5.46
59462,16.900510600000004,-41.80638305,5.46
68534,19.29545424,23.02554904,5.46
15296,4.65545502,-14.35888729,5.46
25215,7.17203518,-27.4915246,5.46
69833,19.62624352,-14.30144432,5.46
41881,11.62612505,-47.74737759,5.46
48582,13.65849433,52.92107136,5.46
18334,5.52070329,3.2921351,5.46
20705,6.10891755,-23.11077641,5.46
77630,21.62926898,19.31857481,5.46
54570,15.43818468,34.3358496,5.46
54618,15.455040200000001,-36.76750151,5.46
69315,19.49782566,-26.9855106,5.46
31448,8.6887782,-78.96342637,5.46
66590,18.81401959,-43.67999681,5.46
46183,12.92207264,-42.9157015,5.46
68724,19.34324532,-0.89216854,5.46
71109,19.953850699999997,40.36782505,5.46
19663,5.83799981,-79.36152292,5.46
58464,16.60626831,-42.85885401,5.46
17632,5.33741214,41.08633916,5.46
34648,9.52675644,-73.08091865,5.46
57217,16.22094671,5.0210989,5.46
34347,9.45180502,-71.60209195,5.46
41598,11.53909916,61.08275166,5.46
18270,5.50262829,-47.07733403,5.46
19374,5.76501355,49.82628283,5.46
38997,10.75454864,-80.4695233,5.46
45574,12.73348619,-28.32386102,5.46
49041,13.79407494,-50.32066712,5.46
25078,7.13945621,15.93092642,5.47
77074,21.47910758,-69.5052732,5.47
74017,20.67217015,-33.43193038,5.47
30999,8.57671869,65.14527349,5.47
16149,4.91976102,-74.93700232,5.47
14820,4.51078518,15.69193829,5.47
74879,20.89830736,33.43780855,5.47
39837,11.00408227,45.52626916,5.47
31992,8.82754634,-40.32015599,5.47
33259,9.15988328,-8.78763061,5.47
65537,18.54720801,30.55418062,5.47
65532,18.54536728,-14.8656543,5.47
64138,18.17396096,-62.00276787,5.47
18212,5.48791465,25.15030596,5.47
14780,4.50016631,83.34013144,5.47
64960,18.39345508,-75.04432557,5.47
47529,13.34384845,-52.74778497,5.47
80488,22.43355081,70.77088542,5.47
60954,17.31748729,-46.6365001,5.47
28325,7.91187184,47.56459225,5.47
2859,0.8779447,-24.00592567,5.47
15981,4.86810263,63.50564999,5.47
52534,14.84161173,37.27181511,5.47
44161,12.313907,75.1605502,5.47
64323,18.22019435,-41.33609648,5.47
11555,3.53571692,48.02353391,5.47
9793,2.99716183,47.22063875,5.47
63188,17.9236628,26.04997848,5.47
44879,12.51682448,24.56718941,5.47
38568,10.62418785,-58.73334704,5.47
49882,14.03966743,-27.42976294,5.47
56459,16.00554968,-16.53238334,5.47
19483,5.79061039,17.7291527,5.47
80628,22.47755052,-39.13140099,5.47
44791,12.49084826,24.10892077,5.47
17479,5.29451284,-13.51970778,5.48
76858,21.42137914,-3.55657786,5.48
21754,6.35686605,-11.77324372,5.48
45038,12.56299923,-9.45207768,5.48
9296,2.84455664,-35.67571664,5.48
59258,16.83870852,7.24770528,5.48
52921,14.94614085,-11.4097279,5.48
7865,2.41362352,10.61059804,5.48
59065,16.77999208,-39.37689836,5.48
12712,3.87823723,-5.36124167,5.48
31502,8.7044993,-48.099099,5.48
28285,7.90305869,-35.87729557,5.48
59667,16.95310334,-33.2594689,5.48
52589,14.85738186,59.29365246,5.48
57569,16.33201134,39.70859042,5.48
55510,15.71411754,52.36083046,5.48
32990,9.09002957,48.53035841,5.48
41950,11.64443251,-13.20224958,5.48
74841,20.88848851,45.18168341,5.48
76787,21.40317736,-12.8781302,5.48
27874,7.79910614,-12.19289276,5.48
74388,20.772231,-39.19918925,5.48
57076,16.18042458,75.87753079,5.48
5762,1.76831278,-50.81621317,5.49
70241,19.72595783,-15.46965541,5.49
63979,18.13397424,36.40171633,5.49
67652,19.07362641,-31.04703255,5.49
84559,23.63243689,18.40062425,5.49
31503,8.70528195,-53.10011485,5.49
10775,3.29648106,44.02508193,5.49
12921,3.94130224,35.0809084,5.49
27755,7.76726707,-6.77228458,5.49
2518,0.76989701,-22.52206718,5.49
57349,16.26031482,-8.36823651,5.49
15716,4.79339229,-16.93486728,5.49
37282,10.27068872,29.31055982,5.49
33690,9.27816022,-8.74475953,5.49
80036,22.29741549,-77.51158803,5.49
20877,6.14940758,-22.42728352,5.49
10105,3.10220893,79.41851027,5.49
64385,18.23775282,-21.71310708,5.49
34522,9.49847742,-26.58961727,5.49
85082,23.79902407,-2.76161103,5.49
5039,1.54890337,-36.86518161,5.49
44923,12.52787358,-59.42391403,5.49
19624,5.82682079,-14.48354987,5.49
45314,12.65204379,21.06258094,5.49
75068,20.94834162,-9.69751669,5.49
65603,18.56485771,-24.03226534,5.49
39070,10.77370912,14.19480263,5.49
36330,9.99769997,56.81187557,5.5
1199,0.34417857,-69.62491154,5.5
14155,4.32391081,21.14241058,5.5
84012,23.46765741,-87.48224182,5.5
54942,15.54942996,-1.18629929,5.5
10994,3.35667374,-23.63508924,5.5
18399,5.53726239,17.05815445,5.5
11141,3.40512911,24.72418789,5.5
3398,1.04066048,-31.55204219,5.5
41736,11.58250124,-49.1369474,5.5
38431,10.58690973,-39.5625967,5.5
20804,6.13135211,-42.1540013,5.5
72833,20.36761931,24.44611603,5.5
54928,15.5435314,-19.67036366,5.5
4696,1.44490194,19.24056476,5.5
64153,18.17785799,3.32426855,5.5
3422,1.04696849,31.80433674,5.5
6670,2.04943523,33.28415151,5.5
