SSP_ID_1,SSP_ID_2,K_Vec
2506,3604,79464
3485,3988,79465
34,1162,79466
2403,4471,79466
83,312,79467
2004,4602,79469
2420,3912,79470
2716,3082,79471
3182,4137,79472
3803,4535,79472
694,843,79472
3404,4224,79473
1677,4213,79475
1018,1440,79475
3109,3566,79476
1033,1156,79476
586,3052,79477
743,1579,79477
150,1705,79479
1067,3631,79479
485,2237,79479
4154,4578,79479
4563,4725,79479
457,2975,79479
3316,3767,79479
237,4790,79480
846,2858,79481
2560,2861,79481
1667,3109,79482
1285,2300,79482
2050,4107,79482
1763,2875,79482
925,4328,79484
918,4504,79484
1267,3660,79484
2161,3020,79485
3262,4747,79485
1769,2069,79485
2714,3614,79485
2283,3653,79487
2145,4608,79489
2688,3620,79489
904,1380,79492
1281,4690,79492
472,1056,79492
2064,3017,79492
1106,4871,79496
1405,3821,79497
990,3406,79498
298,4682,79501
578,2117,79501
2719,2915,79501
769,1764,79501
610,1815,79501
27,2347,79503
432,1892,79504
1867,4269,79504
1960,2146,79506
2344,3135,79508
2123,5047,79509
1737,2423,79511
1993,4618,79511
32,1463,79511
1678,3364,79512
102,4359,79512
540,883,79513
2148,4942,79513
1360,1849,79515
4508,5000,79515
633,1463,79515
674,3230,79515
4564,4943,79515
63,4801,79515
848,1629,79516
948,4181,79517
75,3966,79517
354,646,79518
3031,4408,79520
150,2272,79520
1964,3293,79520
1736,1996,79521
2443,4215,79522
2597,5026,79522
4571,4947,79524
1087,3339,79526
1214,3776,79526
2788,4617,79526
2022,3114,79526
789,2926,79527
1365,4634,79529
20,3936,79531
3645,4790,79531
1342,4801,79531
367,4804,79532
2754,4302,79532
2495,3366,79532
1373,3549,79534
1275,1525,79535
1398,3384,79537
244,272,79539
2690,4390,79541
730,2677,79541
43,1188,79542
773,1604,79543
630,1567,79544
98,322,79545
2360,3854,79546
224,2604,79547
760,1658,79550
3211,4483,79551
837,2911,79552
1608,3101,79552
2529,3649,79553
974,1209,79555
3830,4892,79556
179,1004,79556
2085,3527,79556
3549,3914,79556
159,2509,79560
1107,2988,79560
295,807,79561
2382,2440,79563
1809,3935,79565
1982,3211,79565
3663,3847,79569
1122,4722,79569
1352,4158,79570
1895,4888,79571
2141,3583,79571
1492,4500,79572
4654,4862,79572
976,4310,79573
1765,2878,79576
3543,3724,79577
2269,2541,79577
2620,4166,79577
1535,1588,79579
1994,4310,79580
2152,4275,79582
3697,4846,79583
2189,2652,79584
1771,2723,79586
2311,2970,79588
4403,4829,79588
1064,4424,79591
2356,4001,79593
1984,4763,79595
1989,2344,79597
1078,4431,79597
1242,4438,79598
812,923,79600
866,2030,79602
4142,4881,79602
2686,3273,79602
1329,4605,79602
892,3724,79604
2521,4727,79605
486,2267,79606
2451,2473,79607
1848,2206,79608
1399,3266,79609
1756,4729,79610
3970,4927,79610
202,2826,79610
1901,4969,79613
821,2869,79614
538,1662,79617
321,470,79617
269,1108,79619
2061,3110,79619
1958,2490,79620
206,3404,79620
890,2069,79620
2941,5011,79620
1422,4935,79620
731,2647,79620
979,2304,79620
2723,3050,79621
2846,3625,79624
1878,3607,79626
747,4729,79628
3330,4090,79628
1637,3669,79629
1266,2588,79630
151,4617,79630
853,4431,79631
2442,2754,79632
1281,4055,79634
1862,4764,79635
126,4173,79638
962,4848,79638
2168,3678,79639
1541,3394,79639
4131,4541,79640
3054,3625,79640
292,460,79641
2713,3170,79641
949,2148,79642
2973,4194,79643
340,4495,79643
1176,2003,79643
3104,3229,79643
2766,3550,79643
751,3262,79643
2366,3369,79643
3462,4130,79645
652,2014,79646
214,1724,79648
1462,4864,79648
517,3288,79650
1360,3506,79651
1594,2687,79653
1849,3323,79656
83,341,79657
1732,3124,79660
1370,2504,79660
1376,4943,79660
1879,3265,79660
3510,4582,79661
1004,1711,79661
1014,3389,79662
2636,3192,79664
1073,4684,79667
1424,4943,79668
1378,1894,79669
3816,4557,79671
3671,4870,79672
2332,3004,79672
925,2640,79673
3671,3863,79675
1413,1667,79677
2244,4128,79678
410,4891,79678
1061,2176,79681
3818,4824,79682
697,2713,79682
1567,2972,79682
2771,3484,79683
2288,3526,79684
295,2596,79684
1641,4987,79684
1702,4913,79684
1974,4333,79684
2358,4476,79684
628,4285,79684
2408,2571,79686
1821,2754,79688
340,3871,79689
1949,4174,79689
3500,4260,79689
562,3859,79692
2876,3243,79693
1360,3550,79694
772,1995,79695
1016,3672,79696
1271,3966,79696
1272,2513,79696
1777,4669,79697
1156,3869,79697
2731,3991,79697
1035,3054,79697
3367,4620,79697
3059,3681,79697
2045,3533,79697
2442,3810,79698
1139,3624,79698
2348,4226,79702
188,1702,79702
513,1356,79703
988,4036,79704
393,1245,79704
4382,4869,79707
4037,4278,79709
3819,4402,79711
3611,5014,79711
3196,3700,79714
1628,2281,79714
2069,3208,79714
1378,1394,79714
374,5016,79714
1718,2518,79718
1893,4232,79720
902,4514,79723
2000,4961,79724
2687,3858,79725
2581,3374,79726
984,1604,79726
4395,4820,79727
3669,4252,79727
461,4832,79729
2469,5042,79729
3603,3605,79729
1410,3739,79730
1015,1820,79731
1795,2918,79732
296,4258,79732
879,1240,79734
1069,2856,79735
1427,3298,79736
3206,3855,79737
367,4758,79737
3608,3659,79738
2909,3752,79739
3773,5043,79739
304,4462,79742
780,855,79742
2188,3613,79744
1232,4631,79746
274,2028,79748
2041,4645,79749
1231,4631,79750
983,5043,79750
2024,4710,79751
409,1617,79751
2441,4254,79751
1032,4486,79753
3905,4481,79753
462,2773,79753
790,4089,79754
271,1894,79755
1431,4416,79755
931,1591,79756
2913,5028,79756
244,1978,79756
1292,3884,79756
78,1057,79757
1846,3137,79757
2496,4631,79758
1335,4154,79759
1802,3501,79760
654,3601,79760
1148,3659,79761
562,4659,79763
1180,3080,79766
1382,5057,79766
2809,3858,79767
2414,4206,79769
1183,3056,79770
1381,4577,79771
444,1499,79771
3987,4846,79772
1261,1683,79775
1069,1475,79776
3464,4768,79777
1594,2270,79778
3396,4072,79780
1077,2908,79781
1198,1986,79781
3868,4932,79782
1888,4832,79783
65,2661,79783
1781,3407,79785
1028,3011,79785
2972,4960,79785
1019,1887,79786
11,3918,79786
386,2023,79787
1560,2303,79787
2090,4102,79787
3318,3441,79787
1604,3734,79788
215,1103,79788
3573,3945,79788
2736,4309,79789
1092,4660,79790
511,3306,79790
2745,3742,79790
743,2757,79791
622,3522,79792
862,4001,79795
2966,4187,79795
894,1827,79795
369,4790,79796
468,4289,79798
697,2843,79800
211,1808,79801
924,1945,79802
200,2197,79805
3075,4194,79806
744,4486,79807
2298,3755,79807
234,457,79808
2002,3013,79809
2242,3751,79817
2304,4451,79820
119,3285,79821
2981,4340,79822
3440,4936,79823
682,4945,79823
1841,2883,79823
1074,4159,79824
3736,3740,79825
1668,5013,79826
2789,2889,79827
1699,1881,79828
967,3440,79828
2099,4621,79828
224,829,79828
1111,4896,79829
1265,4415,79835
2761,3924,79835
1700,3709,79837
1661,3407,79838
735,3436,79838
2489,4215,79839
832,2036,79840
76,1281,79841
661,2524,79842
421,1358,79843
1065,3750,79844
340,406,79846
2677,3005,79847
2825,3144,79848
900,5025,79848
542,4598,79848
4041,4894,79849
2643,2677,79849
3692,4792,79850
2655,3047,79851
1012,2356,79853
2738,3824,79853
2554,4625,79853
514,4955,79853
1725,3073,79854
2790,4222,79854
273,1206,79855
1243,3470,79856
870,4840,79857
2298,2414,79858
642,2153,79860
916,4426,79860
258,2761,79860
1137,3275,79862
2807,4292,79864
87,1394,79865
3866,4253,79865
4004,4526,79866
2661,4777,79867
3945,4751,79868
1405,4227,79869
375,3029,79870
143,1898,79870
2754,2883,79871
2617,4057,79871
1303,4005,79871
1748,5021,79872
1625,1627,79873
3935,4328,79874
1418,4759,79876
2903,3793,79876
2117,2602,79878
3637,3688,79880
119,1182,79880
1882,4173,79883
591,925,79885
427,4346,79885
2583,4233,79885
1701,2244,79886
1851,3778,79886
63,583,79886
194,1843,79886
370,3482,79888
3562,3738,79889
2779,3307,79889
607,2493,79889
2100,2864,79889
3083,4296,79889
1139,3758,79890
1247,2616,79891
2852,4881,79891
856,4985,79893
2134,2621,79894
3549,4941,79894
884,1196,79895
678,4653,79897
1648,3556,79897
1711,2314,79898
2413,5023,79898
677,1977,79899
2403,3797,79902
1356,3054,79904
1331,1844,79904
2472,3646,79905
4308,5035,79906
1105,3862,79906
1584,3373,79908
2274,3307,79908
251,4141,79908
1122,4830,79908
3153,3648,79908
1099,2549,79908
3690,4843,79908
980,1339,79910
2211,4039,79910
563,1885,79911
144,4463,79911
4092,4743,79913
607,4119,79913
1004,1128,79913
363,1979,79913
1819,2138,79914
742,4106,79914
559,946,79915
542,1653,79915
1456,1458,79915
2197,2277,79918
2441,4428,79918
2883,3969,79919
1126,2220,79919
200,4393,79922
2591,4694,79922
3774,4570,79924
206,4788,79927
560,1605,79929
583,1342,79929
3633,4497,79931
1445,4906,79933
1243,3917,79934
2458,2535,79935
1011,1834,79935
3698,4681,79936
3570,4688,79936
667,4596,79936
489,2037,79936
2239,3614,79937
1921,4521,79938
1517,2134,79939
1475,4033,79940
539,1497,79940
2755,4541,79944
2745,4579,79947
540,583,79948
710,1258,79949
1265,4635,79950
533,4952,79951
1609,1942,79951
1271,2070,79951
1108,3760,79952
1029,3530,79953
700,1582,79955
1466,4079,79955
1208,4393,79957
1856,3531,79958
15,712,79958
1360,3184,79959
1864,4109,79959
4010,4129,79960
836,2624,79963
3743,4795,79963
2376,4477,79964
1981,4009,79965
2325,4821,79967
2547,3971,79967
1312,2732,79970
798,4603,79970
306,1746,79970
1216,1759,79970
1844,4874,79971
1098,3768,79971
3637,4495,79971
1760,4897,79971
416,704,79972
2321,4662,79972
1890,2823,79972
1284,3971,79972
386,1520,79972
3079,3529,79972
91,1841,79972
1066,4352,79974
396,1301,79974
1403,4547,79975
2816,4215,79976
2029,4980,79976
1397,3796,79978
3293,4274,79979
1356,2513,79980
4012,4480,79980
2865,3933,79982
1697,3304,79984
2121,3920,79985
2028,3129,79985
1046,3768,79987
974,2117,79988
646,1077,79989
2539,4515,79991
797,4977,79991
335,526,79991
4829,4934,79993
1580,3820,79993
126,4172,79994
284,4549,79995
750,1114,79995
2931,4155,79995
4038,4184,79995
924,2310,79997
975,1168,79999
1295,2638,79999
3891,4366,79999
2,899,80001
2094,3121,80001
685,2872,80002
323,440,80002
1435,4699,80002
1698,3612,80003
1168,3181,80003
1799,4705,80003
2593,3272,80003
627,3834,80004
126,2512,80005
1749,2594,80007
1381,4367,80007
2656,4923,80009
1066,1555,80011
2199,4213,80011
1122,2120,80011
404,2226,80012
1608,2769,80013
625,2076,80014
375,2605,80014
2000,4195,80014
342,3000,80015
81,4829,80016
1630,2934,80016
171,3670,80016
3093,3915,80018
905,3378,80020
360,3642,80021
3987,5057,80021
564,3916,80021
1902,2046,80021
1511,3922,80021
42,1576,80022
2321,3868,80022
210,990,80022
426,2682,80023
1756,4889,80024
3192,3375,80024
178,4344,80026
837,4432,80026
3031,3825,80028
36,4379,80028
216,2122,80028
2128,4739,80029
762,1648,80032
756,2692,80032
2707,2831,80032
3338,3841,80034
845,3971,80034
2417,4659,80037
10,31,80037
558,2846,80039
1311,3678,80040
747,4889,80041
215,3236,80042
430,2200,80042
2175,3189,80044
1182,4438,80044
3402,4623,80045
2466,2922,80046
3479,4996,80047
1618,2107,80047
734,2490,80050
3680,4776,80052
1350,2366,80053
3328,4996,80054
2718,2753,80054
3791,4464,80055
3039,4332,80055
529,3104,80056
938,3520,80056
1064,2264,80056
3084,4765,80056
2273,2484,80058
1685,2036,80059
395,3596,80059
4529,4655,80062
1338,2180,80063
1840,2162,80064
239,1556,80067
1434,4065,80068
122,2321,80069
2374,4645,80069
43,2208,80069
1447,1579,80069
1678,3401,80069
497,2692,80071
66,4257,80071
1034,4824,80073
2045,4476,80073
3965,4489,80073
715,3700,80076
1177,3075,80077
520,4739,80078
1019,3766,80078
191,2372,80078
3182,4399,80078
187,2306,80079
2677,3598,80082
4291,4340,80086
114,4037,80087
1003,1590,80089
134,5007,80090
913,1114,80092
944,2069,80092
1366,1395,80094
1438,2190,80094
1482,2293,80095
340,3439,80096
1594,5024,80098
4062,4752,80101
1738,4236,80102
21,258,80102
777,1539,80103
2631,4216,80103
3633,4138,80105
2546,3238,80106
3022,3306,80107
2176,3446,80108
4134,4549,80108
2331,3984,80109
1981,5017,80109
411,1304,80110
239,3429,80111
2867,3106,80112
3190,4574,80112
1638,2341,80113
673,2603,80114
2075,2328,80118
1398,2619,80119
1247,2905,80119
1396,2639,80120
337,1066,80122
1312,1956,80124
470,585,80124
2986,4710,80125
1703,2543,80125
680,855,80127
2689,4758,80127
485,3749,80130
1942,2966,80130
826,3902,80131
3648,4278,80131
2538,3016,80132
3170,4699,80132
1381,3374,80133
685,2774,80133
865,1329,80133
1601,2956,80133
1197,3866,80133
2702,4324,80136
2778,3621,80138
177,583,80140
2682,3345,80141
802,3552,80141
3279,3621,80141
186,1427,80141
67,470,80142
1316,4624,80143
403,2237,80144
4339,5016,80144
260,4526,80145
670,1841,80145
2070,5029,80145
789,4149,80147
2667,4035,80147
1214,4278,80148
1790,1791,80151
291,3083,80151
1548,4196,80151
532,4546,80151
3103,4513,80153
824,4525,80153
3180,4813,80153
628,3236,80153
412,2319,80154
1951,4070,80155
947,4614,80155
4340,5015,80156
3189,4085,80156
334,4781,80157
3249,4876,80158
1119,1638,80158
4697,4908,80158
1231,4087,80160
716,765,80160
1506,4025,80160
2115,4260,80161
1232,4087,80163
3,258,80166
3410,3693,80167
670,2573,80168
2383,4762,80168
142,4274,80168
67,2754,80169
1738,4737,80169
1312,1718,80169
299,2002,80170
876,4393,80170
999,1892,80170
570,2853,80171
329,4886,80172
3288,4987,80172
1358,4497,80172
329,3646,80173
1170,4361,80175
484,1205,80175
307,4884,80176
3373,3591,80177
1375,4230,80178
2317,4346,80178
1670,2649,80179
2817,4719,80183
119,2547,80186
1874,2865,80188
247,3134,80189
1299,3839,80190
2477,3302,80191
1467,1640,80192
639,2262,80196
2711,2907,80198
936,1943,80200
1030,3345,80201
1197,2545,80201
99,2521,80203
885,2990,80204
19,2445,80206
1486,1804,80207
589,2673,80207
146,3797,80209
1917,4688,80211
1208,2596,80212
2914,2952,80214
593,1169,80214
3236,4054,80215
2453,2526,80216
607,4624,80216
1430,3840,80217
588,2098,80218
4083,4504,80218
1304,4068,80219
1678,2467,80220
111,1520,80220
698,1911,80220
1851,2421,80223
499,3871,80224
1066,3863,80224
4501,4786,80224
1518,4064,80224
1067,2991,80226
2035,2582,80228
2581,3781,80229
3908,4551,80231
4533,4975,80231
159,2647,80231
1804,2817,80232
1173,2980,80233
2504,3162,80235
748,3776,80235
1167,3248,80235
1747,3309,80236
559,2032,80238
3404,3878,80238
4274,4728,80239
1791,4093,80239
326,578,80239
848,1192,80240
1405,2821,80241
4208,4209,80241
1358,3911,80243
2985,3852,80243
2027,3499,80244
1482,4523,80245
3384,4061,80245
2027,3498,80245
938,4635,80246
4034,4318,80248
2198,4212,80248
3368,4725,80250
701,4451,80250
2400,3655,80251
612,1161,80254
534,783,80255
830,4359,80256
1908,2661,80257
2207,4940,80259
1986,3966,80259
64,1445,80260
438,2661,80260
1947,2131,80260
344,3528,80265
2353,3989,80265
1996,2498,80266
1311,3313,80268
264,4415,80268
1307,1556,80269
2196,3468,80269
1952,3247,80271
3497,4210,80272
868,4026,80274
1840,2111,80276
779,4656,80278
547,1691,80278
2570,4067,80281
3272,4346,80283
1651,2339,80283
507,1638,80283
932,1094,80284
2673,3145,80284
1996,2080,80284
1431,3566,80284
1707,3767,80284
1427,1832,80285
1290,2924,80285
2853,3091,80287
682,2495,80288
848,1335,80289
1553,1702,80290
1058,1315,80291
610,1711,80291
622,4050,80292
4317,4886,80293
864,3269,80293
4976,5019,80293
192,1750,80295
1192,3151,80296
3774,4448,80296
1785,3518,80296
3120,4598,80296
153,3033,80297
990,4996,80297
1937,2887,80298
1525,4219,80299
974,4980,80300
1421,1910,80300
2482,4005,80301
2392,3910,80305
845,4821,80307
2907,4860,80307
1280,4239,80308
3241,4174,80310
1568,2457,80311
656,2361,80312
2896,4456,80312
3349,3672,80312
1162,3893,80312
1813,2774,80313
122,974,80314
301,4017,80314
1746,4173,80317
2094,4758,80318
1616,4005,80318
3659,4122,80320
2843,4698,80320
126,510,80322
107,4647,80323
2434,3796,80324
470,4131,80324
3646,4407,80325
262,2824,80325
1226,4534,80326
2682,3303,80326
760,2633,80328
256,3797,80328
841,2938,80329
1072,4234,80330
1579,1954,80331
936,4367,80332
947,3057,80334
2399,3003,80334
1529,3880,80334
1257,4988,80335
266,897,80336
3481,4838,80336
873,2105,80336
3039,3786,80337
985,3414,80338
3717,4767,80340
465,4614,80340
3079,3844,80341
625,4666,80343
635,1047,80346
301,4662,80347
1455,2766,80348
2108,3124,80348
2006,2723,80348
1862,2318,80349
3759,3967,80349
135,3209,80350
4008,4128,80351
293,4040,80351
412,4255,80351
4566,4833,80351
2436,4974,80354
1642,4268,80355
1305,1617,80356
1015,1238,80357
941,2587,80359
3848,3849,80359
2143,3806,80361
2239,4973,80362
409,4529,80362
409,2807,80363
2182,2591,80363
2806,2842,80363
1107,1911,80364
1301,2803,80364
52,3111,80365
1638,2298,80366
2883,3465,80367
1410,2179,80367
831,3519,80367
989,1407,80368
1148,3746,80368
524,798,80368
1676,3815,80370
145,2898,80372
3961,4482,80372
2430,3567,80373
428,1986,80373
772,4358,80374
703,1871,80375
678,1537,80376
3228,4452,80376
681,4924,80379
2236,3525,80379
1553,4128,80379
739,4251,80379
3506,4448,80380
184,4271,80381
612,2476,80381
2006,3722,80381
905,5003,80382
689,4596,80382
581,5058,80383
2622,3952,80383
1105,4254,80384
1806,2307,80385
453,4500,80387
739,1552,80390
1803,1958,80391
1092,3963,80393
348,5058,80393
4102,4804,80394
1031,4347,80394
1233,2305,80394
3509,4886,80395
2594,3855,80396
3154,4190,80397
771,3770,80397
1286,3354,80398
1877,4333,80398
1556,4763,80398
2966,4510,80399
312,2858,80403
3620,4070,80403
2951,3752,80406
3706,4973,80406
516,901,80406
1731,3048,80406
153,4899,80408
2517,4785,80408
1062,2128,80409
1418,2882,80411
1862,4811,80411
3068,4639,80411
1828,3032,80413
3871,4557,80415
1529,1780,80418
2856,4361,80419
1332,1866,80419
1767,3964,80420
4314,4446,80421
1559,4437,80421
4524,4698,80423
1495,2928,80425
689,1303,80427
1732,5029,80427
704,4637,80428
629,3695,80429
1554,1635,80430
1013,4476,80432
2225,2383,80432
1737,3411,80434
2181,4467,80435
2291,2337,80436
1864,3465,80436
1172,1787,80439
1806,2529,80439
4784,4791,80440
250,4082,80441
1797,4761,80442
800,4666,80443
94,5040,80445
723,2182,80449
1883,3395,80449
2213,3518,80450
1337,4454,80450
1143,3292,80450
2907,3419,80451
1971,4093,80452
213,4990,80452
1405,1755,80454
3129,4210,80454
2832,3989,80455
976,1995,80457
1081,5040,80458
1507,4222,80460
2273,4178,80460
2461,4012,80461
2314,4060,80462
1308,2573,80462
1954,2513,80462
2104,2239,80462
2111,4811,80464
1462,5018,80464
539,1762,80466
1362,4272,80466
2810,3391,80466
162,4458,80468
479,2490,80468
4117,4562,80469
1143,3688,80470
474,3368,80470
1505,4985,80472
2805,4100,80473
3893,3989,80473
294,2187,80474
624,3805,80476
3341,4690,80476
2141,2462,80476
3224,4313,80477
1143,4310,80477
787,3397,80479
385,2336,80482
1151,4345,80483
835,2140,80484
541,3044,80486
140,2738,80487
1011,4458,80490
1449,3094,80490
2779,3962,80493
711,4823,80495
336,2337,80495
1784,1942,80496
2,217,80498
95,3634,80498
3354,4875,80499
802,3691,80499
497,1138,80501
940,3255,80502
2739,3321,80503
1825,2740,80504
3306,4707,80506
1804,4557,80507
228,1938,80508
1996,2578,80508
4085,4507,80509
3924,4892,80509
4944,4994,80511
2207,2995,80512
1955,4396,80512
1598,3055,80512
2783,4022,80512
436,3853,80512
1963,2034,80513
2840,4424,80516
638,4241,80518
1364,1546,80520
3190,3254,80521
1085,2309,80522
1493,4504,80523
1642,2728,80524
67,2298,80528
1370,1585,80531
1437,2512,80531
108,2844,80532
878,2489,80532
137,2863,80532
6,3029,80532
740,4601,80532
1209,2321,80536
1034,4551,80538
1054,1153,80538
1063,4123,80540
1474,3688,80540
1410,3930,80540
216,2740,80542
130,4722,80543
1876,3193,80547
668,2509,80551
1022,1203,80552
1942,3482,80552
1008,4117,80552
83,4995,80553
82,398,80554
1359,4932,80556
2830,3300,80557
1647,1996,80557
2347,4932,80558
725,3489,80559
1885,2658,80559
1996,5051,80561
3697,4956,80563
1861,4605,80563
717,3337,80567
2420,4308,80567
120,4360,80567
1495,1869,80568
1224,2264,80570
2384,3669,80570
3581,3808,80570
1139,2166,80571
321,1311,80573
2819,4142,80574
2066,3461,80574
2041,4647,80574
3145,4734,80575
1197,2911,80576
1985,3862,80578
1669,2536,80578
1130,2227,80578
1411,4122,80578
1732,2756,80578
393,4366,80580
54,4869,80581
1660,3927,80583
1672,5021,80586
854,2144,80586
3887,4792,80586
2257,2612,80586
2282,2308,80587
3512,4185,80589
383,2640,80589
4247,4702,80589
439,4727,80591
1721,3737,80591
945,2921,80592
4781,4826,80593
2369,2497,80594
2767,4040,80599
715,1723,80600
2097,5035,80600
265,3524,80601
371,4289,80602
1073,1855,80603
699,2325,80604
2166,4107,80606
1747,2386,80608
3280,4603,80609
4070,4254,80612
133,3323,80613
3419,4064,80614
1646,4233,80615
28,599,80616
3671,3866,80617
4014,4070,80618
2335,4747,80620
1211,4776,80620
2054,3031,80622
3494,3670,80625
916,2379,80626
1100,3820,80627
3437,3586,80628
3051,3678,80630
4367,4680,80631
1571,2087,80632
2823,3225,80635
1339,4744,80636
1,4479,80636
3603,4689,80637
1389,2654,80638
2933,4043,80638
4013,5021,80640
962,2588,80640
4838,5050,80642
427,3672,80644
3716,4811,80645
1202,4401,80645
1031,1541,80646
78,1658,80646
1953,4703,80646
3945,4163,80646
429,3129,80646
1767,4870,80647
210,3225,80647
957,3804,80647
3447,4513,80648
1644,4992,80649
4720,4986,80649
1767,4762,80649
945,3502,80651
37,580,80653
1679,4984,80653
3512,4319,80657
3129,4432,80659
3066,4050,80661
470,1821,80662
1820,5024,80665
324,863,80667
1734,4826,80668
2884,4135,80673
2552,4364,80673
2111,4253,80675
3846,4754,80677
1804,4495,80677
981,2242,80680
1179,3491,80680
3588,3913,80681
204,793,80682
236,2763,80684
3388,3420,80684
2987,4352,80685
1400,3855,80686
472,4669,80688
1929,4717,80689
2049,4761,80690
1877,4464,80690
4067,4655,80691
4196,4649,80692
997,3878,80693
1611,3186,80696
298,4417,80696
1637,4923,80696
2303,4434,80696
1403,2597,80696
2194,2249,80697
953,1536,80697
1295,2527,80698
1612,3186,80700
689,1980,80701
1912,4669,80701
357,891,80705
1149,1632,80705
2951,3582,80705
2283,3740,80705
2771,4737,80706
2687,3306,80707
1885,4603,80709
1168,3027,80710
1421,3911,80712
982,2322,80713
1375,4450,80716
1483,4813,80716
816,4483,80718
3356,4395,80718
1305,1713,80719
3237,4197,80719
1616,4426,80719
598,2904,80720
136,736,80721
4030,4781,80722
180,4992,80723
728,2389,80724
804,4464,80724
3177,3865,80726
970,2066,80726
3248,3354,80729
3485,3984,80729
1466,2318,80730
646,3206,80731
1659,2699,80732
2544,4919,80732
27,947,80733
3842,5012,80733
1585,3567,80735
255,1185,80735
391,2543,80736
899,1346,80738
67,1032,80738
1117,2359,80738
1108,4875,80739
916,4348,80740
3736,4514,80741
733,4983,80743
606,2491,80744
867,1448,80745
1380,4951,80748
1901,2290,80750
1441,4397,80750
3952,4424,80750
203,697,80751
1559,1887,80752
2107,4105,80753
1905,3350,80755
562,4206,80755
299,1838,80757
3706,4065,80759
758,2733,80759
552,4140,80759
1437,4382,80760
4821,4983,80762
3764,4395,80763
4428,4599,80764
506,1065,80766
3544,4612,80767
2188,2877,80768
2193,3866,80768
3266,4291,80769
429,756,80771
2098,2519,80771
1226,2625,80771
1519,2044,80771
374,3304,80772
946,3222,80774
3191,4323,80775
211,1739,80775
80,480,80776
608,4791,80776
288,4416,80777
1013,3426,80778
1488,4137,80779
3644,4323,80780
497,4607,80780
2898,3737,80781
1328,3275,80782
565,1074,80783
119,4079,80785
1773,4021,80785
2246,4981,80785
3124,3965,80786
2004,3800,80788
1137,5024,80789
3345,3848,80789
1635,2461,80789
221,3459,80789
706,1077,80790
232,447,80792
323,4630,80793
485,3573,80794
489,4190,80796
3836,3837,80796
1183,1678,80796
2224,3856,80797
64,4798,80798
393,4514,80799
4518,4852,80799
542,4706,80799
751,1384,80801
2144,3622,80803
221,3077,80806
2011,3512,80806
3579,3755,80807
350,4273,80807
1862,2987,80808
707,1651,80809
2460,4910,80811
1736,2210,80811
2821,4943,80811
765,2154,80812
3188,4944,80813
1984,4015,80815
481,679,80818
3448,3931,80820
2319,4393,80824
138,3533,80824
891,4548,80824
558,4541,80826
3959,4538,80826
550,1156,80828
542,943,80828
2232,3449,80829
2555,4729,80829
2546,4823,80829
1822,2318,80830
110,3998,80830
1152,1483,80833
1773,2019,80834
995,2357,80834
3428,4919,80834
1758,2581,80837
932,1908,80837
561,4061,80838
3113,3610,80838
2043,3995,80838
1756,4228,80838
319,2306,80839
416,3151,80840
2552,3637,80841
2556,4729,80841
995,4595,80841
829,1888,80842
2883,4210,80842
747,4228,80844
3755,4013,80845
528,4793,80845
641,2173,80845
3279,4713,80846
3875,4877,80848
2778,4713,80849
4872,5027,80850
68,232,80850
1157,2993,80852
68,3682,80852
2436,4102,80852
990,1783,80853
486,4174,80854
603,740,80855
3535,3851,80855
1977,3016,80855
743,4488,80857
1897,4411,80857
1769,4013,80858
276,4174,80859
2570,4005,80859
362,2907,80860
3441,3633,80863
1157,3825,80865
2445,4777,80865
2055,4274,80866
28,3712,80866
1678,3058,80867
729,4841,80868
2228,4614,80870
201,1128,80871
361,2869,80871
1784,2013,80871
2140,2843,80872
1150,2592,80872
447,3682,80873
2871,4903,80873
2654,2986,80875
133,748,80875
3348,4477,80876
2231,3150,80876
542,2192,80876
1534,1631,80878
1130,2656,80882
601,4363,80883
2133,4800,80884
363,1250,80887
1132,1200,80887
54,4102,80887
800,2851,80888
3323,4313,80889
1687,4998,80890
1209,3054,80890
2129,3519,80890
851,4598,80890
2876,3991,80893
1143,1471,80894
115,3222,80894
1674,2811,80894
1451,3139,80895
1809,4642,80896
848,1512,80897
3440,4026,80899
3585,4985,80899
1623,2789,80900
2950,3855,80901
1854,3983,80902
1486,2095,80904
625,2604,80904
2549,4501,80904
2996,3095,80904
422,1361,80904
454,4085,80904
543,709,80904
997,3441,80905
370,3150,80907
1030,4425,80907
607,2253,80907
3046,5020,80908
4658,4976,80910
1622,4940,80911
413,4114,80912
472,552,80912
4226,4566,80912
861,4062,80913
501,2932,80913
80,136,80913
67,1653,80913
2868,3460,80914
677,4696,80914
346,3220,80914
2789,4671,80916
995,4649,80918
1425,1891,80919
499,1122,80920
2721,4929,80921
1480,4413,80922
1364,3411,80923
584,852,80925
2344,4493,80925
2347,4987,80928
874,2266,80929
2360,3348,80929
955,3273,80932
231,1932,80932
2528,4366,80933
1605,5043,80934
2373,3782,80935
1179,4101,80935
2197,4109,80937
480,2150,80937
2282,3001,80937
1260,1527,80937
1804,3871,80938
1553,2190,80938
4954,5001,80940
3152,4234,80941
523,1815,80942
3198,4195,80945
1005,4173,80946
774,2967,80947
2010,2425,80948
1427,3374,80948
420,3214,80949
2243,4658,80949
117,2882,80949
4531,5022,80951
1829,1891,80951
3756,4348,80951
714,3597,80951
4479,4758,80953
259,4197,80954
3391,3755,80956
855,3128,80957
2482,2880,80958
862,2752,80958
885,2030,80958
3114,4966,80959
1157,4672,80961
2217,2974,80961
