SSP_ID,RA,Dec,Magnitude,pm_RA,pm_Dec,r0_1,r0_2,r0_3
4447,231.56134375,-68.3091669444444,5.89,0.0222,0.0093,-0.229770407402978,-0.289496655517062,-0.929191716669012
4448,250.346284166667,-68.2961230555556,5.89,-0.00254,-0.0118,-0.12437977955412,-0.348265459616137,-0.929107550327964
4449,264.3638025,-50.0597022222222,5.89,9e-05,-0.0895,-0.0630507906937098,-0.638885379564549,-0.76671381203912
4450,268.056922916667,-34.7991966666667,5.89,0.00027,-0.0054,-0.0278426429582355,-0.820685050600854,-0.570702054449932
4451,270.968520416667,-24.36073,5.89,5e-05,-0.0017,0.0153981275188781,-0.91083643778384,-0.412480158643003
4452,288.8535825,30.5263813888889,5.89,0.00272,-0.0262,0.278360650091424,-0.815179332506308,0.507935039483644
4453,292.84009,26.6171713888889,5.89,0.00085,0.0252,0.347023271170502,-0.823921487598444,0.448027043312891
4454,294.67159875,54.9737933333333,5.89,0.00411,0.1639,0.239576741512456,-0.521558043966351,0.818889608982962
4455,296.416447916667,7.61315805555556,5.89,0.00362,0.0001,0.440970630381943,-0.887689634598762,0.132484020796727
4456,319.8424175,38.2374733333333,5.89,-2e-05,-0.0033,0.600300483882904,-0.506531924543988,0.618922239435388
4457,325.768325,-14.3997094444444,5.89,-0.00026,0.0204,0.800796261553456,-0.54486799367102,-0.248684975330089
4458,338.10990875,39.7797336111111,5.89,0.00041,-0.0089,0.713100901116932,-0.286521480922143,0.639837905876481
4459,343.25944125,16.8411938888889,5.89,-0.00146,-0.0276,0.916547949096028,-0.275684920851051,0.289720005217477
4460,348.654605833333,74.2312683333333,5.89,0.01014,0.0055,0.266444753001953,-0.0534604770736852,0.962366443195513
4461,353.537571666667,-1.24756722222222,5.89,0.00716,-0.0132,0.993410333644874,-0.112524975342291,-0.0217724351370437
4462,355.287132916667,-11.6806547222222,5.89,0.00466,0.0032,0.975980201365045,-0.0804608431802566,-0.202456660197109
4463,10.1069579166667,-59.4546044444444,5.9,0.11586,0.4431,0.500334239695174,0.0891857913325499,-0.861226766428587
4464,10.1765508333333,-4.35184083333333,5.9,-0.00102,-0.0145,0.981430242437098,0.176172534224392,-0.075880942369047
4465,11.05041375,-38.4216855555556,5.9,0.02102,0.1207,0.768932138127614,0.150167522989232,-0.621444351485935
4466,12.3081166666667,-24.1366716666667,5.9,0.00566,-0.0596,0.891597512172456,0.194532010345373,-0.408914628301403
4467,23.56919375,37.2371463888889,5.9,0.00106,-0.021,0.729722250493692,0.318340683052217,0.605115399447303
4468,23.70444125,18.4605122222222,5.9,0.00212,-0.0659,0.868514975633637,0.381331717266284,0.316651004272606
4469,28.9770025,37.2777855555556,5.9,0.00079,-0.0063,0.696097007193689,0.385487703827705,0.605679937569036
4470,35.7278120833333,-51.0921288888889,5.9,0.00235,0.066,0.509867305705541,0.366752246896718,-0.778156873624323
4471,37.20206125,29.9317602777778,5.9,-0.00503,0.0725,0.690270141061144,0.523982695491353,0.498968202579126
4472,38.2792775,-34.6499669444444,5.9,-0.00141,-0.0179,0.645773457619582,0.509622019743729,-0.568561376129589
4473,42.1912679166667,25.1880636111111,5.9,0.00399,-0.0039,0.670458366660226,0.607748357673247,0.425590780352176
4474,54.1970395833333,0.587757777777778,5.9,-0.0022,-0.1635,0.584968800748611,0.810990920387047,0.0102581285087973
4475,77.8299033333333,-2.4907825,5.9,0.00544,0.0014,0.210615470777114,0.976602512783809,-0.043458664195812
4476,78.2005375,-6.05719027777778,5.9,0.00147,-0.0315,0.203345231826832,0.973404342397135,-0.105521101660726
4477,89.6018445833333,1.83710833333333,5.9,0.0004,-0.0078,0.00694549525572972,0.999461874516073,0.0320580954591855
4478,91.2641025,42.981635,5.9,-0.00407,-0.1442,-0.0161391870964906,0.731394220134493,0.681763904437395
4479,108.564665833333,-9.9475325,5.9,-0.00032,0.0028,-0.313588429087253,0.93371356297813,-0.172746286366086
4480,109.843211666667,2.74069361111111,5.9,-0.00015,-0.0108,-0.33905915139647,0.939549111396942,0.0478158878148573
4481,111.676940833333,-34.1406925,5.9,-0.00065,0.0064,-0.305715803716297,0.769130775998557,-0.561226956560317
4482,116.802306666667,-22.5195102777778,5.9,-0.00055,0.0103,-0.416530947311713,0.824508638858135,-0.382998008323689
4483,117.599265,-50.5094680555556,5.9,-0.00698,-0.0425,-0.294626208836195,0.563585567534849,-0.771729683978291
4484,122.5157425,58.2482422222222,5.9,-0.00246,-0.0742,-0.282870486366678,0.443748619724858,0.850336080873299
4485,125.729825833333,-52.1237297222222,5.9,-0.00247,0.0195,-0.358529487422288,0.498398885048722,-0.789338430605594
4486,133.160855416667,-48.3590972222222,5.9,-0.00135,0.0003,-0.454523064177453,0.484681056350108,-0.747323930933623
4487,134.12714875,40.2014741666667,5.9,-0.00714,-0.0383,-0.531783707262666,0.548238171951218,0.645477339265727
4488,139.676485,-51.5606513888889,5.9,-0.00056,0.0035,-0.473975037731285,0.402294610745637,-0.78326669134634
4489,142.127279166667,-66.7018775,5.9,-0.00581,0.0458,-0.312210552595976,0.242810640994157,-0.918459342305212
4490,142.196268333333,-62.2731344444444,5.9,-0.00937,0.0284,-0.367606695113896,0.285183331135787,-0.885175567528688
4491,152.531420416667,-8.40817027777778,5.9,-0.00192,-0.0029,-0.877727154415718,0.456304236528248,-0.146224095578188
4492,164.878865833333,-16.3537013888889,5.9,-0.003,-0.0086,-0.926319091463028,0.250306667826644,-0.281566178424599
4493,169.728996666667,1.65039472222222,5.9,-0.00255,-0.056,-0.983567218752501,0.178230294520515,0.0288008387135062
4494,177.161285416667,14.2842097222222,5.9,-0.0071,0.0052,-0.967894604594049,0.0479935332006579,0.246731950036161
4495,193.453832916667,-60.3762444444444,5.9,-0.00041,-0.0017,-0.48073753862848,-0.115005261388952,-0.869290060225176
4496,198.550365416667,-58.6839366666667,5.9,-0.00709,-0.0117,-0.492754255184095,-0.165355054231871,-0.854313145186203
4497,204.34780625,-46.4278791666667,5.9,-0.00273,-0.016,-0.627963402376936,-0.284167362099246,-0.724507333015158
4498,207.78839875,34.6643991666667,5.9,0.00081,-0.0538,-0.727643390462735,-0.38345456936706,0.568768572925244
4499,209.116154166667,1.05058138888889,5.9,-0.00187,0.0137,-0.873488209762364,-0.486499920208987,0.0183350768416395
4500,213.419958333333,0.8454625,5.9,0.01383,-0.1391,-0.834565190462812,-0.550711554315276,0.0147555688275156
4501,218.1355925,22.2600588888889,5.9,-0.00911,0.0404,-0.727933032694179,-0.571502974941101,0.378811100083044
4502,221.771240833333,-38.2906386111111,5.9,0.00448,-0.0826,-0.585369946848514,-0.522852665550935,-0.619650801220212
4503,231.964262916667,60.6702166666667,5.9,-0.0023,-0.0031,-0.301813669504507,-0.385807625756849,0.871814765192749
4504,237.143395416667,28.1567488888889,5.9,-0.00016,-0.0115,-0.478334336301843,-0.740621679799568,0.471885356973005
4505,241.526571666667,-23.6063152777778,5.9,-0.0008,-0.0292,-0.436855941050335,-0.805479147580091,-0.400450033815302
4506,254.99044,-25.0921983333333,5.9,0.0002,-0.015,-0.234539354144166,-0.874728953665248,-0.424076112245595
4507,259.802120416667,-59.6946119444444,5.9,-0.00023,-0.0084,-0.0893401413057037,-0.496637085838441,-0.863348101359688
4508,273.141883333333,-73.6724169444444,5.9,-0.01301,-0.2627,0.0154083095071061,-0.280706168640936,-0.95967006355573
4509,282.2224425,19.3287202777778,5.9,0.00113,-0.021,0.199774762615049,-0.92224582194853,0.330987444052762
4510,284.507908333333,38.2661880555556,5.9,-0.00045,0.0021,0.196688769754889,-0.760106218072094,0.619315804013144
4511,287.1074525,52.4257305555556,5.9,-0.01098,-0.055,0.179378451570472,-0.582809025201454,0.792563569220735
4512,298.050014583333,-19.0449913888889,5.9,-0.00017,-0.0533,0.444502309599708,-0.834229669216596,-0.326310520454511
4513,300.24574,8.557735,5.9,0.00075,-0.014,0.498101655196363,-0.854254959171269,0.148805933423155
4514,307.362961666667,56.0681902777778,5.9,0.00055,0.0046,0.338754003470231,-0.443665952009808,0.82970250581767
4515,342.7626375,85.3737388888889,5.9,0.01093,0.1144,0.0770331543720705,-0.0239008024213857,0.996742015152919
4516,355.486207916667,7.25054638888889,5.9,-0.00186,-0.0409,0.988926965590385,-0.0780697709366437,0.126208429172119
4517,19.0496125,71.7438505555556,5.91,-0.00034,-0.0012,0.296110146873875,0.102245787397467,0.949665509470468
4518,21.27211125,-64.3694777777778,5.91,0.00357,-0.0171,0.403094481408052,0.15693398228325,-0.901602220640064
4519,27.1084104166667,3.68544666666667,5.91,-0.00061,0.0177,0.888305084041645,0.454733228848027,0.0642788320305637
4520,33.63310625,-41.1667644444444,5.91,-0.00185,-0.0261,0.626779684837113,0.416953656232955,-0.658252896104119
4521,39.2382816666667,38.7335808333333,5.91,0.0124,-0.1654,0.604176614968266,0.493426978189795,0.625699956145096
4522,47.9278045833333,81.4707097222222,5.91,-0.02051,-0.0009,0.0993809011226223,0.110094378894298,0.988940172218691
4523,53.1667370833333,35.4617291666667,5.91,-0.00055,0.0037,0.488285198697167,0.651914915912059,0.580159036079454
4524,57.1623108333333,0.227856666666667,5.91,0.00437,-0.006,0.54225672978603,0.840203441885786,0.00397683857343186
4525,65.4658579166667,56.5063175,5.91,-0.00176,0.0071,0.22914559866226,0.502021154109101,0.83394667421885
4526,65.5947075,20.8214158333333,5.91,-0.00014,-0.001,0.386204395295999,0.851173863340836,0.355456353747527
4527,67.0975120833333,14.7409741666667,5.91,0.00756,-0.0213,0.376355020975183,0.890849199523171,0.254449605807702
4528,69.1008229166667,64.2616022222222,5.91,-0.004,-0.0074,0.154912237007631,0.405692531666615,0.900786194707281
4529,75.4598041666667,0.722111666666667,5.91,0.00032,-0.0228,0.251039206991826,0.967894872211609,0.0126028925008896
4530,83.5168645833333,-1.47025333333333,5.91,-0.00093,-0.02,0.112873586040275,0.993278019192177,-0.0256579454375142
4531,88.736195,19.7496141666667,5.91,3e-05,-0.0041,0.0207584116888681,0.940949341565855,0.337910380057997
4532,88.7457895833333,31.7014955555556,5.91,-0.00353,-0.1798,0.0186225537747602,0.850593560145949,0.525493859078435
4533,89.8407483333333,49.92454,5.91,-0.00047,-0.0025,0.00178940660557447,0.643793465150587,0.765197211347114
4534,93.7852995833333,13.8510986111111,5.91,0.00166,0.0107,-0.064098167939126,0.968803036927531,0.239399458033725
4535,97.54698375,-10.0815113888889,5.91,-0.00049,-0.0023,-0.129311240315172,0.976030962657097,-0.175049030453789
4536,101.635065833333,8.58715277777778,5.91,-0.00034,-0.0068,-0.1994165708324,0.968472234933722,0.149313634474312
4537,108.050895416667,-25.9425886111111,5.91,-0.00039,0.0086,-0.278637809746046,0.85497408775908,-0.43747031926801
4538,109.948522916667,7.1429475,5.91,0.00411,-0.0592,-0.33852788228249,0.932704201172982,0.124345269437975
4539,114.144609583333,5.86217138888889,5.91,-0.00729,0.0277,-0.406901961207053,0.907743948930121,0.1021357779948
4540,114.474374166667,48.7738422222222,5.91,-0.0033,-0.0285,-0.273028245935128,0.599816587126274,0.75211411283779
4541,120.406359166667,-37.28372,5.91,-0.00019,0.005,-0.402699718989765,0.686210544438902,-0.605762350287991
4542,128.962394166667,6.62021972222222,5.91,-0.00905,-0.131,-0.624617362424609,0.772374194004789,0.115287705299297
4543,129.823429166667,52.7116230555556,5.91,-0.00322,-0.0314,-0.38798604647239,0.465288300918693,0.795596395649779
4544,138.3935575,-47.3384075,5.91,-0.00246,0.0134,-0.506707402927099,0.449977781448958,-0.735369025742279
4545,142.59758875,-58.3618394444444,5.91,-0.00366,0.0267,-0.416699214152183,0.318618393956792,-0.851377756320511
4546,142.883995416667,-31.8718313888889,5.91,-0.00386,-0.0001,-0.677190185316031,0.512452335490303,-0.528020886672273
4547,143.358547083333,-22.8638836111111,5.91,-0.00507,0.0553,-0.739342848730413,0.549914839640106,-0.388543203742895
4548,153.441348333333,-40.3460558333333,5.91,-0.00647,0.0085,-0.681724118411737,0.34076688515855,-0.647402623067809
4549,157.964065416667,32.3795544444444,5.91,0.00135,0.0069,-0.782825884272762,0.316853447168364,0.535525468983589
4550,158.1400425,-44.6185077777778,5.91,-0.0012,-0.0236,-0.660618485885114,0.265030780607555,-0.702383016193735
4551,164.282697083333,-50.7650177777778,5.91,-0.00396,0.0129,-0.608853058200855,0.171339289948236,-0.77455845566329
4552,167.410419583333,43.2077361111111,5.91,-0.00613,-0.0064,-0.711351397181305,0.158870054358697,0.684645525477432
4553,178.917215,-28.4771027777778,5.91,0.00029,-0.0272,-0.878850770358275,0.0166106429027267,-0.476807518798755
4554,184.66799,0.787184166666667,5.91,0.00223,-0.0162,-0.996588943762065,-0.081374013963643,0.0137385233069606
4555,193.267357916667,-54.9524727777778,5.91,-0.01122,0.0047,-0.558928717316917,-0.131788973074047,-0.818675977132927
4556,197.449364583333,16.8486113888889,5.91,-0.00457,-0.0154,-0.913031616346321,-0.286990897498674,0.289843910242961
4557,197.964337916667,-69.9420166666667,5.91,0.00681,0.0013,-0.326250647923231,-0.10578080344195,-0.939346015242971
4558,198.203345416667,-66.2267469444444,5.91,0.00419,0.0078,-0.382943603660978,-0.12593022766246,-0.915147952068967
4559,198.347288333333,-50.6997877777778,5.91,-0.00405,-0.0125,-0.601186312888634,-0.199373964975209,-0.773837863693315
4560,205.663345,78.0644369444444,5.91,-0.02071,0.0458,-0.186410427575314,-0.0895664474094934,0.978380807247174
4561,208.2928425,28.6481313888889,5.91,-0.00923,0.0285,-0.772741759177531,-0.41595405735355,0.479429239611368
4562,219.558280416667,18.2983794444444,5.91,-0.00204,-0.0645,-0.731992219346228,-0.604659401160878,0.313965602262973
4563,224.05512625,14.4462655555556,5.91,-0.00088,-0.0001,-0.695948192209474,-0.673364591503048,0.249471923611249
4564,240.52316,52.9159172222222,5.91,0.0002,-0.0366,-0.296712541425413,-0.524932618031923,0.797751474011189
4565,241.153400833333,-37.8629505555556,5.91,-0.01085,-0.1162,-0.380897982552439,-0.69151803604241,-0.613774822484215
4566,245.621112916667,-43.9120511111111,5.91,-0.00078,-0.0113,-0.297360828476561,-0.656170910665792,-0.693553367581587
4567,255.962255416667,-38.1525719444444,5.91,0.00767,-0.0347,-0.190742369473763,-0.762884532070947,-0.617757670299953
4568,259.132149583333,1.21054555555556,5.91,-0.00029,-0.0157,-0.188502339570572,-0.981845477542247,0.0211264338272608
4569,259.73824375,-34.9897922222222,5.91,0.09352,-0.0908,-0.145946413510834,-0.806149564408372,-0.57343048766831
4570,261.80193125,-50.6303702777778,5.91,0.00032,-0.0019,-0.0904513410024286,-0.627838727353825,-0.77306991103366
4571,276.9561825,-29.8168652777778,5.91,-6e-05,0.0152,0.105077568425334,-0.861232638695848,-0.497229370269704
4572,281.679533333333,52.9879602777778,5.91,0.00112,-0.004,0.121863895133211,-0.589518886826575,0.798509031343865
4573,284.695517083333,13.9066477777778,5.91,6e-05,-0.0514,0.246246481507332,-0.938935052732931,0.240340668832114
4574,288.66484,-45.1935269444444,5.91,0.00455,-0.0396,0.225530914817868,-0.667651218661017,-0.709491125160756
4575,293.535356666667,-40.0346383333333,5.91,0.00039,-0.0021,0.305737732250679,-0.701963742756667,-0.643250606632644
4576,296.07673375,69.3370647222222,5.91,0.00166,-0.0222,0.155112480182378,-0.316949671250741,0.93567249846606
4577,298.02985875,47.9317947222222,5.91,-0.00062,-0.0098,0.314861137822978,-0.591423929810617,0.742347761588992
4578,303.002922916667,26.4788066666667,5.91,0.00033,-0.0101,0.487544339692734,-0.750668606032414,0.445866752237625
4579,307.33496,36.4547288888889,5.91,0.00021,-0.0016,0.487802894422222,-0.639522955596725,0.594187449764914
4580,307.474615,-18.5831777777778,5.91,0.0018,-0.0795,0.576688608795632,-0.75224507378778,-0.318681027749341
4581,311.541618333333,-21.5140325,5.91,0.00168,-0.017,0.616959795931008,-0.696326350689831,-0.366729087392522
4582,318.92688,77.0122961111111,5.91,0.00681,0.0146,0.169426592816196,-0.147660320008352,0.974418318558167
4583,343.76103625,37.0768272222222,5.91,0.0074,0.0093,0.765997476970771,-0.223107832406328,0.602885362563533
4584,347.613337083333,43.5442319444444,5.91,-0.0186,-0.2077,0.707970032286645,-0.155484550825955,0.688914354501703
4585,8.29331083333333,54.894985,5.92,0.00812,-0.0394,0.569063072781027,0.0829494745464403,0.81809938508074
4586,12.0725420833333,7.29992805555556,5.92,0.0075,0.0034,0.969957444720931,0.207454711166526,0.127063363111701
4587,21.085485,-6.91458805555556,5.92,0.00311,0.0255,0.926258410765616,0.357143809382389,-0.120389600488545
4588,45.4755891666667,26.4623538888889,5.92,-0.00103,0.0049,0.627745122366248,0.638253911303731,0.445609701477507
4589,48.34947125,48.1769533333333,5.92,0.00169,-0.0188,0.443167016932585,0.498265271129305,0.745207833218032
4590,49.5108141666667,-28.7970752777778,5.92,0.01182,-0.0161,0.569005851108516,0.666474933578305,-0.481708941494827
4591,49.98248625,27.0711344444444,5.92,-0.00185,-0.0711,0.572573688019485,0.681943306933064,0.455096361133509
4592,52.6892495833333,6.18870305555556,5.92,0.00284,-0.0168,0.602605218949332,0.79072459833713,0.107803337979914
4593,56.5390116666667,6.80352055555556,5.92,-0.00012,-0.0554,0.547486465779927,0.828386756311975,0.118464981132522
4594,56.6142854166667,-29.3381569444444,5.92,0.00055,0.0038,0.47969635542983,0.727892545114444,-0.489963110197243
4595,58.38882875,-46.8936741666667,5.92,0.00172,-0.0352,0.358181540945156,0.581961509225702,-0.730086834223092
4596,61.9975670833333,17.3398966666667,5.92,0.00054,-0.0101,0.448171510045146,0.84280168322861,0.298039628792675
4597,75.5950195833333,-31.7713327777778,5.92,-0.00051,0.0853,0.211496837030034,0.823428639435113,-0.526530496442827
4598,97.6928679166667,-27.7695747222222,5.92,-0.00057,0.0059,-0.118445647262313,0.876864940446118,-0.465916843289698
4599,101.345582083333,-31.7936608333333,5.92,-0.01607,-0.3041,-0.167207643231387,0.833341640111083,-0.526861760713355
4600,104.107638333333,9.95657777777778,5.92,-0.00109,-0.009,-0.24007329157661,0.95523284537921,0.172901780732039
4601,104.252164583333,33.6810386111111,5.92,-0.00196,0.001,-0.204863904106221,0.806525837138687,0.554569071281565
4602,106.843327083333,34.0092877777778,5.92,-0.00147,-0.0304,-0.240192043517166,0.793385637921719,0.559327285022459
4603,115.24382625,23.0185266666667,5.92,-0.00052,-0.013,-0.392514981039863,0.83248333484286,0.391028754528598
4604,125.133900416667,24.0223136111111,5.92,-0.00151,-0.0178,-0.52564437276688,0.746976425555147,0.407092388830066
4605,128.410129583333,-38.8488147222222,5.92,-0.0018,0.0074,-0.483860167959972,0.610257931574543,-0.627267562378374
4606,129.2740425,9.65558,5.92,-0.00184,-0.0068,-0.624062590383953,0.763160639403133,0.167725137499036
4607,156.247574583333,-58.5763027777778,5.92,-0.00947,0.0061,-0.477200293767107,0.209997266683501,-0.853335237532147
4608,162.168982916667,-1.95889555555556,5.92,-0.00124,0.0079,-0.95140744406148,0.306031748225085,-0.0341825169158151
4609,162.351822083333,-59.3237927777778,5.92,-0.00219,-0.0059,-0.486174465076043,0.154673688414364,-0.86006420668478
4610,163.377944583333,69.8538811111111,5.92,-0.07694,-0.0675,-0.330023233475949,0.0985225439348985,0.93881732712103
4611,163.926654583333,0.7369225,5.92,0.00687,-0.0034,-0.960828582298656,0.276844759055143,0.0128613693537788
4612,171.387905416667,-37.7475755555556,5.92,-0.00352,-0.0115,-0.781799998467488,0.118404943711395,-0.612183821822283
4613,173.198069583333,-7.82752333333333,5.92,-0.00051,0.0004,-0.983709631183715,0.117333886468123,-0.136191485059397
4614,178.750047083333,-63.2791802777778,5.92,-0.00131,-0.0005,-0.449536600781103,0.00980855393633521,-0.893208059092532
4615,190.9085425,-1.57699583333333,5.92,0.00321,-0.0746,-0.981558597520858,-0.189170169475933,-0.0275202945720496
4616,205.59622875,82.7524077777778,5.92,0.01726,-0.0425,-0.113776327461186,-0.0545032746586168,0.992010252145074
4617,206.579425,38.5036255555556,5.92,-0.00416,-0.0126,-0.699862960700777,-0.350150976632742,0.622564157177619
4618,209.822844583333,-50.3696466666667,5.92,0.00298,-0.0167,-0.553362223756154,-0.317206599109404,-0.770175449362734
4619,224.846314166667,4.56776111111111,5.92,8e-05,-0.0048,-0.706749028781954,-0.702967702964906,0.0796380493483393
4620,225.362891666667,60.2044533333333,5.92,-0.00175,0.0119,-0.349133501129783,-0.353584332552505,0.867804078212507
4621,242.24533125,3.45447472222222,5.92,-0.00243,0.0122,-0.464840474983023,-0.883341731836476,0.0602554363828963
4622,243.59318875,-33.0110877777778,5.92,-0.00067,-0.0188,-0.372944856492905,-0.75106834084973,-0.544801322858821
4623,244.796722916667,49.0381591666667,5.92,-0.00217,0.0334,-0.279156199557657,-0.593149058916361,0.755146350156816
4624,250.4029125,26.9168805555556,5.92,7e-05,-0.0448,-0.299067453760763,-0.840014102848257,0.452697432196264
4625,251.8322775,42.2389180555556,5.92,0.00021,-0.0253,-0.230840336910743,-0.703440216004118,0.672223624520155
4626,253.501498333333,-57.9095069444444,5.92,-0.00512,-0.1225,-0.150872106444365,-0.509384611241163,-0.847210083348711
4627,255.913758333333,13.6053463888889,5.92,-0.00147,-0.034,-0.236552579031291,-0.942713319887185,0.235232807790338
4628,257.198073333333,-30.40373,5.92,-0.00092,-0.0664,-0.191109590194457,-0.841041095386284,-0.506089913362385
4629,260.72812125,-37.2207863888889,5.92,0.00167,-0.0384,-0.128301109105118,-0.785906657120923,-0.604888048894515
4630,262.162145,-55.1696863888889,5.92,0.00036,-0.0088,-0.0778875149065001,-0.565812246949694,-0.820847145468283
4631,268.147684166667,1.30501361111111,5.92,-0.00218,-0.0149,-0.032314994818851,-0.999218218865271,0.0227748149843959
4632,290.066812083333,57.6451294444444,5.92,0.00353,0.0049,0.183622330732819,-0.502673616379923,0.84474971148369
4633,291.2668425,-29.3093588888889,5.92,-0.001,-0.0618,0.316280985302793,-0.812607973408182,-0.489524892001768
4634,297.558581666667,-47.5573919444444,5.92,0.00084,-0.013,0.312223548709548,-0.598281543813128,-0.737953690934463
4635,304.3805325,66.8536872222222,5.92,0.07946,0.2968,0.221967293258934,-0.324411454941213,0.919504066671936
4636,309.577530416667,-81.2890630555556,5.92,0.00026,-0.0382,0.0964917778471915,-0.116731700606625,-0.988464995273668
4637,314.1079075,49.1958472222222,5.92,0.00116,0.0068,0.454826702752105,-0.469215152203585,0.756947693969811
4638,315.948441666667,53.2859005555556,5.92,0.0047,0.0321,0.429663597155393,-0.415669162367187,0.801628555339971
4639,316.37193625,78.1263919444444,5.92,0.00617,0.0287,0.148931332076171,-0.1419645553403,0.978603864366501
