Star_ID,RA,Dec,Distance,pm_RA,pm_Dec,Magnitude,Spectral_Type,Color_Index,x,y,z,v_x,v_y,v_z,RA_Radians,Dec_Radians,pm_RA_Radians,pm_Dec_Radians,Luminosity,RA_hrs,x0,y0,z0
62366,192.27825,83.417832,123.0012,-22.05,15.52,5.92,A0V,0.015,-13.776898,-2.998266,122.190445,6.07e-06,1.478e-05,2.08e-06,3.3558884196126,1.45591582337698,-1.069014165625e-07,7.5243083e-08,56.4936974812303,12.81855,-0.112006022647909,-0.0243767261918525,0.99340848904706
62377,192.30744,83.412901,178.8909,-28.15,17.55,5.38,A1IIIsh,0.033,-20.04962,-4.374056,177.709991,9.34e-06,2.702e-05,3.78e-06,3.3563978868433,1.455829756492,-1.36475051076389e-07,8.50848e-08,196.426464587986,12.820496,-0.112077118745229,-0.0244520095633482,0.993398620233631
62381,192.32274,27.552379,92.9368,-92.9,21.73,5.76,A2V,0.051,-80.498265,-17.584891,42.988736,5.24e-06,4.399e-05,3.48e-06,3.35666507607079,0.480879727812605,-4.50391909236111e-07,1.05350012e-07,37.35940922588,12.821516,-0.866162183903024,-0.189214040368755,0.462559313065552
62413,192.43731,-71.98626,143.2665,10.52,-5.87,5.55,G8Ib/II,1.154,-43.264702,-9.54195,-136.243857,7.52e-06,-5.82e-06,5.55e-06,3.35866475127099,-1.25639724601243,5.10023991944444e-08,-2.8458563e-08,107.745713145637,12.829154,-0.301987767724347,-0.0666025016296226,-0.950982384127878
62445,192.544815,37.516937,109.7695,-88.59,21.83,5.87,A3V,0.17,-84.987582,-18.910949,66.849102,7.75e-06,5.002e-05,4.9e-07,3.36054085590615,0.654794084054727,-4.29496439604167e-07,1.05834826e-07,47.0760483256583,12.836321,-0.77423746126193,-0.172279771473875,0.608995922744636
62487,192.671535,-33.999302,122.6994,-29.11,-14.29,4.9,B9V,-0.031,-99.245673,-22.314159,-68.611416,-2.47e-06,1.719e-05,-9.33e-06,3.36275277011895,-0.593399771198898,-1.41129262409722e-07,-6.9279874e-08,143.747400587436,12.844769,-0.808851885372846,-0.1818604396345,-0.559182803763438
62507,192.741195,-52.787424,101.833,-27.2,-12.02,5.7,A5V,0.127,-60.069438,-13.582579,-81.099466,5.87e-06,1.509e-05,2.11e-06,3.36396851914344,-0.921314357902785,-1.31869321111111e-07,-5.8274604e-08,47.3805393338826,12.849413,-0.58988211544566,-0.133381406429731,-0.796397193802301
62535,192.82491,-60.329789,100000,-5.26,-1.09,5.71,A2Iab,0.344,-48265.804523,-10987.780315,-86888.898945,-0.00010797,0.00259056,-0.0002429,3.3654295728645,-1.0529534492391,-2.55011995972222e-08,-5.284469e-09,45289757.9903621,12.854994,-0.482658017660095,-0.109877905558461,-0.868888993979388
62566,192.924675,27.540712,89.1266,-9.5,-8.82,4.93,G0III,0.681,-77.024837,-17.675955,41.210244,-1.75e-06,3.81e-06,-3.85e-06,3.36717080099863,0.480676109845047,-4.60572996527778e-08,-4.2760566e-08,73.7904230129101,12.861645,-0.864218372081631,-0.198324175859363,0.462378769653496
62589,192.987225,-39.680431,142.8571,-27.07,-18.97,5.99,B7/B8V,-0.098,-107.133011,-24.708408,-91.215,1.3e-07,1.927e-05,-1.338e-05,3.3682625076582,-0.692554162730106,-1.31239063326389e-07,-9.1969155e-08,71.4496326075514,12.865815,-0.749931008552823,-0.17295910324114,-0.638504996861393
62664,193.26753,-54.952473,126.7427,-96.63,4.68,5.91,K3III,1.309,-70.84009,-16.703279,-103.761138,-1.077e-05,5.846e-05,9.19e-06,3.37315476883973,-0.9591015794688,-4.68475459520833e-07,2.268928e-08,60.5340874753914,12.884502,-0.558928318406168,-0.131790651042847,-0.818675979360183
62670,193.27887,-48.943315,90.2527,-79.18,-25.34,4.33,K3/K4III,1.344,-57.69358,-13.61562,-68.05595,1.49e-06,3.595e-05,-5.74e-06,3.37335276708962,-0.854221986953128,-3.83875472263889e-07,-1.22851786e-07,131.461928821608,12.885258,-0.639244791277274,-0.150862167643011,-0.754060145611029
62689,193.323945,21.244943,86.8056,-42.48,-32,4.89,G8III,0.904,-78.728443,-18.645343,31.454488,-2.37e-06,1.781e-05,-1.514e-05,3.37413930294755,0.370794200521701,-2.059488515e-07,-1.55140377e-07,72.6440418592476,12.888263,-0.906951807831775,-0.21479457488999,0.362355776645694
62697,193.34124,-60.328489,100000,-4.12,-0.97,5.75,B9Ia,0.295,-48166.746235,-11422.73887,-86887.775664,-5.396e-05,0.00203986,-0.00021589,3.37444119622467,-1.05293075714856,-1.99743236388889e-08,-4.702692e-09,43651583.2240167,12.889416,-0.481667433012372,-0.114227483452854,-0.868877762403493
62699,193.359105,-40.178872,45.5581,69.64,-21.83,4.25,A4IV,0.224,-33.866046,-8.042527,-29.392978,8.48e-06,-1.379e-05,-2.03e-06,3.37475311721216,-0.701253598054727,3.37624247138889e-07,-1.05834826e-07,36.0744733864192,12.890607,-0.743360026843027,-0.176532745683949,-0.645175991643537
62734,193.453845,-60.376244,100000,-3.03,-1.74,5.89,B5Ia,0.2,-48073.753977,-11500.52586,-86929.005955,0.00037335,0.00159962,-0.00041339,3.37640646046377,-1.05376425481288,-1.46898545208333e-08,-8.435758e-09,38370724.5492279,12.896923,-0.480737520932608,-0.115005364342448,-0.869290056390864
62757,193.50708,55.959821,25.31,111.74,-8.99,1.76,A0p,-0.022,-13.775959,-3.309169,20.972944,7.32e-06,-1.234e-05,-8.24e-06,3.37733559014456,0.976683126633446,5.41730806652778e-07,-4.3584749e-08,110.255433210222,12.900472,-0.544291377721571,-0.130743934949852,0.828645231454199
62783,193.57776,-11.64857,68.4932,-138.92,10.56,6,A2V,0.068,-65.207534,-15.748558,-13.829299,1.185e-05,5.031e-05,8.39e-06,3.37856917484731,-0.203305899032165,-6.73503165027778e-07,5.1196324e-08,16.2629752101341,12.905184,-0.952032243526428,-0.229929705546088,-0.201908241024297
62785,193.588185,-9.538994,166.9449,-18.26,-19.72,4.77,M3IIIvar,1.59,-160.028453,-38.680014,-27.665937,-1.855e-05,1.072e-05,-1.879e-05,3.37875114938894,-0.166486858545999,-8.85269780694445e-08,-9.5605257e-08,300.054400244309,12.905879,-0.958569538581403,-0.231693151617452,-0.165718807615217
62803,193.6485,-57.177924,127.0648,-30.45,-13.55,4.03,B2IV-V,-0.18,-66.928408,-16.25159,-106.780004,-5.15e-06,1.805e-05,-1.656e-05,3.37980390027455,-0.997943032807214,-1.47625765729167e-07,-6.5692253e-08,343.557947899875,12.9099,-0.526725926332821,-0.127900470323806,-0.840357821537814
62805,193.653765,-57.16867,124.8439,-32.35,-10.93,5.08,B5Vne,-0.089,-65.773626,-15.977575,-104.90276,-9.46e-06,1.785e-05,-1.991e-05,3.37989571667428,-0.997781526663681,-1.56837225659722e-07,-5.2990135e-08,126.124657531754,12.910251,-0.52684605708144,-0.127980909064904,-0.840270265481685
62807,193.663335,-59.146701,117.6471,-33.35,-14.75,4.62,B4Vn,-0.153,-58.626976,-14.251893,-100.998151,-3.59e-06,1.87e-05,-1.485e-05,3.38006284425308,-1.03230467671265,-1.61685362465278e-07,-7.1510017e-08,171.080298759933,12.910889,-0.498328511006884,-0.121141605790751,-0.858483201037796
62824,193.73553,47.196722,213.2196,-17.24,-6.5,5.75,M5III,1.451,-140.735824,-34.400103,156.437187,2.46e-06,1.894e-05,-1.732e-05,3.38132278265856,0.823738192262221,-8.35818785277778e-08,-3.1512889e-08,198.426649848464,12.915702,-0.660051463332244,-0.161336899734074,0.733690991178957
62831,193.743285,-85.123369,107.8749,67.47,22.11,5.45,K0III,0.991,-8.907925,-2.178938,-107.484871,-7.28e-06,-3.81e-05,-5.303e-05,3.38145812915816,-1.48568305106734,3.27103790270833e-07,1.07192304e-07,66.9884609416526,12.916219,-0.0825766820707581,-0.0201961284645308,-0.996380051974762
62833,193.744035,-44.151968,40.0962,-237.3,-230.98,5.89,G2IV,0.633,-27.9453,-6.834969,-27.929763,-3.39e-06,4.666e-05,-5.501e-05,3.38147127044994,-0.770597208448091,-1.15046286395833e-06,-1.119822639e-06,6.17163168455583,12.916269,-0.696950635587617,-0.170465834113112,-0.696563859925375
62866,193.831005,-42.915732,202.8398,-37.77,-12.64,5.46,M0III,1.668,-144.243691,-35.512316,-138.118036,4.43e-06,3.934e-05,-4.23e-06,3.38298909975139,-0.749020827203929,-1.83114127145833e-07,-6.1280449e-08,234.638892446413,12.922067,-0.711121343383337,-0.175076241165787,-0.680921981407516
62876,193.86897,65.438474,29.2912,-4.63,-30.38,5.23,A5n,0.303,-11.820552,-2.918495,26.640872,-7.68e-06,-1.22e-06,6.58e-06,3.38365181058986,1.14211682024404,-2.24468734097222e-08,-1.47286396e-07,6.047835918818,12.924598,-0.40355188400373,-0.0996370867714552,0.909515435744077
62890,193.900875,3.39747,60.8273,-471.44,-52.81,3.39,M3III,1.571,-58.94191,-14.587593,3.604756,-1.646e-05,0.00013914,-1.664e-05,3.38420856095086,0.05929704173659,-2.28560561561111e-06,-2.56030104e-07,141.905752168909,12.926725,-0.969006732343889,-0.239820626997096,0.0592622944117012
62918,193.98807,-56.835806,100000,-5.12,-0.78,5.34,O9Ib,0.01,-53081.833261,-13223.037764,-83710.634224,-0.00030259,0.00248251,-0.00022226,3.38573052180347,-0.991971949088527,-2.48224604444444e-08,-3.781546e-09,63679552.0907915,12.932538,-0.530818307855929,-0.13223047807688,-0.837106340145939
62921,194.00202,38.314912,36.9004,-203.89,88.34,5.61,F0V,0.337,-28.092342,-7.005189,22.877614,3.02e-06,3.834e-05,1.05e-05,3.38597400374213,0.668721373488544,-9.88486613284722e-07,4.28284405e-07,6.76082975391982,12.933468,-0.761301925693076,-0.189842397645283,0.619983259445208
62925,194.007105,38.31838,35.1989,-233.43,54.98,2.89,A0spe...,-0.115,-26.795114,-6.684223,21.824384,-1.66e-06,4.064e-05,5.46e-06,3.38606271761997,0.668781890317409,-1.13170057452083e-06,2.66550561e-07,75.3702576688426,12.933807,-0.761248662250103,-0.189900879126949,0.620030749502991
62943,194.073315,54.099489,86.6551,-78.1,2.54,5.84,A5m,0.204,-49.287657,-12.355684,70.19375,-4.23e-06,3.276e-05,-3.52e-06,3.38721839890451,0.944214208749836,-3.78639484513889e-07,1.2314267e-08,30.1717152260177,12.938221,-0.568779615955816,-0.142585980003202,0.810036410774035
62963,194.13213,-72.185212,176.3668,-15.99,-12.08,5.93,G8III,1.115,-52.324869,-13.17421,-167.910178,3.16e-06,1.489e-05,-1.29e-05,3.38824481868506,-1.25986961644806,-7.75217075208333e-08,-5.8565492e-08,115.027054779011,12.942142,-0.296681809574133,-0.0746982130154447,-0.952050461288748
63008,194.26818,-51.198752,112.9944,-29.54,-14.82,5.17,B8V,-0.066,-68.620661,-17.450553,-88.059458,-1.338e-05,1.329e-05,-2.501e-05,3.39061937487784,-0.893586794682136,-1.43213961236111e-07,-7.1849387e-08,95.0604793656281,12.951212,-0.607291262397779,-0.154437471894199,-0.779324316244681
63138,194.697135,75.472508,166.113,13.18,13.77,6,K0III,1.03,-40.305109,-10.571759,160.801804,1.68e-05,-6.57e-06,-1.207e-05,3.39810592111138,1.31724376613988,6.38984430972222e-08,6.6758843e-08,95.6753368618241,12.979809,-0.242636995401517,-0.0636416565184879,0.968027390117711
63153,194.73102,17.409446,99.4036,-38.66,34.95,4.76,M0III,1.568,-91.732311,-24.118592,29.741363,2.02e-06,1.979e-05,1.546e-05,3.39869734199652,0.303852145620834,-1.87428968902778e-07,1.69442381e-07,107.349493580524,12.982068,-0.922826971720466,-0.24263320569692,0.299198107879162
63212,194.91465,-3.811926,77.9423,-48.2,6.57,5.79,A3V,0.203,-75.149664,-20.016363,-5.181717,1.29e-05,2.228e-05,3.7e-06,3.4019024922983,-0.0665306562927425,-2.33680194027778e-07,3.1852258e-08,25.5623042711255,12.99431,-0.964172486499717,-0.256810464272455,-0.0664815893095113
63230,194.979975,66.597272,191.5709,-139.75,-14.64,5.37,K2III,1.282,-73.504586,-19.667256,175.81121,-3.383e-05,0.0001253,-3.356e-05,3.40304256263771,1.16234166695368,-6.77527118576389e-07,-7.0976722e-08,227.40499508959,12.998665,-0.383693517377638,-0.102666651783153,0.917735715407226
63259,195.06864,30.785021,202.4291,-21.59,-6.38,4.88,K1IIIp,1.165,-167.925753,-45.211219,103.606856,2.43e-06,2.259e-05,-1.218e-05,3.40458997612636,0.53729998035277,-1.04671273631944e-07,-3.0931112e-08,398.474009717775,13.004576,-0.829553854177679,-0.22334378004743,0.511818287024881
63291,195.149775,-3.368488,100.3009,-19.39,49.42,5.99,K2III,1.119,-96.647967,-26.167726,-5.893426,-2.649e-05,2.59e-06,2.261e-05,3.40600618945299,-0.05879120154445,-9.40053726597222e-08,2.3959492e-07,35.2208635618468,13.009985,-0.963578296004613,-0.260891628707838,-0.0587573445538401
63300,195.181875,56.366338,25.4453,108.36,2.67,4.93,F2V,0.368,-13.601724,-3.690939,21.18558,9.23e-06,-1.134e-05,-8.33e-06,3.40656627776091,0.983778181264594,5.2534410425e-07,1.2944525e-08,6.01450651977548,13.012125,-0.53455002609549,-0.145052460679922,0.832595972397183
63330,195.290055,17.123147,124.6883,-9,-23.01,5.97,K0III,0.971,-114.943402,-31.423526,36.711515,2.7e-07,5.71e-06,-1.51e-05,3.40845457520923,0.298855286888264,-4.363323125e-08,-1.11555627e-07,55.4115118971687,13.019337,-0.921846345338839,-0.252016648122812,0.294426433348584
63405,195.54417,10.95915,33.6022,-275.05,19.96,2.85,G8IIIvar,0.934,-31.782664,-8.840495,6.38806,2.13e-06,4.71e-05,4.7e-07,3.41288954304975,0.191273256727088,-1.33348002836806e-06,9.676881e-08,71.2524824752267,13.036278,-0.9458541588103,-0.263093991351388,0.190109079152089
63411,195.566385,-71.548855,27.8707,263.58,-23.28,3.61,K2III,1.19,-8.497455,-2.367379,-26.438289,8.9e-07,-3.672e-05,-3.689e-05,3.41327723637912,-1.24876309756546,1.27787189920833e-06,-1.12864624e-07,24.344451836922,13.037759,-0.304886908621068,-0.0849331668846488,-0.948593869954067
63485,195.772305,-71.475729,306.7485,-11.18,-2.39,5.93,B1.5IIIne,0.002,-93.786691,-26.489903,-290.855559,2.9e-07,1.736e-05,3.72e-06,3.41687135373102,-1.24748680538665,-5.42021694861111e-08,-1.1587046e-08,348.016632215004,13.051487,-0.305744541193576,-0.0863573851181572,-0.948189157059858
63521,195.88884,-49.527264,67.6133,-46.58,-11.24,4.83,A0V,0.029,-42.210157,-12.01494,-51.434446,-1.48e-06,1.545e-05,-2.39e-06,3.41890515902064,-0.864413817814249,-2.25826212402778e-07,-5.4493057e-08,46.5586093522959,13.059256,-0.624287576933354,-0.177701536719748,-0.76071491712344
63535,195.94212,-20.583497,28.2087,142.13,5.14,5.58,F7V,0.554,-25.392435,-7.253425,-9.917473,-1.948e-05,-2.578e-05,-8.94e-06,3.41983519632474,-0.359249795955049,6.89065684173611e-07,2.4919423e-08,4.06256198186844,13.062808,-0.900155768057306,-0.25713169521579,-0.351572019006939
63698,196.43517,35.798899,104.3841,-36.75,19.32,5.2,B9V,-0.059,-81.203956,-23.953765,61.058585,1.057e-05,2.251e-05,1.5e-07,3.42844049102101,0.624808648577526,-1.78169027604167e-07,9.3666003e-08,78.9223484789973,13.095678,-0.777934924669376,-0.229477678673353,0.584942089415989
63713,196.467795,45.26855,132.626,-14.53,24.63,5.64,K1III,1.135,-89.511158,-26.45967,94.219142,2.195e-05,1.623e-05,-3.39e-06,3.42900989662001,0.790085238834079,-7.04434277847222e-08,1.19409609e-07,84.9571627156121,13.097853,-0.674914961778025,-0.199506344028968,0.71041326920347
63742,196.56963,-48.463289,119.6172,-29.72,-14.68,4.71,B5V,-0.148,-76.02441,-22.619947,-89.537224,-2.71e-06,1.717e-05,-1.024e-05,3.43078738024202,-0.84584396274317,-1.44086625861111e-07,-7.1170648e-08,162.77960863938,13.104642,-0.635563821433973,-0.189103037978165,-0.748531007982751
63745,196.588515,21.153397,49.6771,-69.06,-46.54,6,F4V,0.393,-44.401498,-13.226958,17.926786,-9.54e-06,1.451e-05,-1.008e-05,3.43111679339213,0.369196422717498,-3.34812327791667e-07,-2.25632286e-07,8.55854621220824,13.105901,-0.893801917472843,-0.266258849775334,0.360866120934323
63747,196.59417,22.616187,225.7336,29.84,-42.71,5.53,M5III,1.461,-199.696521,-59.510028,86.807221,-3.28e-06,-3.505e-05,-4.515e-05,3.43121560584852,0.394726923190682,1.44668402277778e-07,-2.07063922e-07,272.395544712087,13.106278,-0.884655941468091,-0.263629377297416,0.384556129389433
63769,196.646145,-41.588443,105.5966,44.26,-14.59,5.59,K0II/III,1.05,-75.669237,-22.624395,-70.092433,9.77e-06,-2.073e-05,-6.94e-06,3.43212256956218,-0.725855254925256,2.14578535013889e-07,-7.0734315e-08,56.389728033495,13.109743,-0.716587791459304,-0.214252666850081,-0.663775362512879
63800,196.726035,-35.862033,76.8049,34.8,-86.36,5.63,A0V,0.05,-59.611628,-17.913901,-44.995118,9.07e-06,-1.08e-05,-3.565e-05,3.43351710625766,-0.625910554494572,1.68715160833333e-07,-4.18685094e-07,28.7607362886303,13.115069,-0.776142202774546,-0.233238292687691,-0.58583545462562
63801,196.7277,-49.906246,143.2665,-26.24,-12.43,4.27,B1.5V,-0.182,-88.364964,-26.557271,-109.597766,-7.75e-06,1.67e-05,-1.651e-05,3.43354606886779,-0.871028309295475,-1.27215109777778e-07,-6.026234e-08,350.267626913813,13.11518,-0.616786682672135,-0.185369948984294,-0.764991614393166
63819,196.79469,27.624741,101.626,33.27,-68.21,4.8,K5III,1.482,-86.200274,-26.016708,47.121741,3.7e-06,-1.6e-05,-3.736e-05,3.43471540735323,0.482142683450154,1.61297511520833e-07,-3.30691411e-07,108.143395129794,13.119646,-0.848212097240832,-0.256004557685801,0.463678665174933
63830,196.85127,-59.86051,170.068,-11.78,-8.06,5.98,B9IV+...,0.435,-81.725646,-24.75419,-147.075782,7.2e-07,1.037e-05,-6.87e-06,3.4357026762783,-1.04476298491484,-5.71110515694444e-08,-3.9075982e-08,102.140975198985,13.123418,-0.480546677134382,-0.145554927466615,-0.864805558599904
63851,196.909575,-53.459764,100.1001,-36.87,-20.4,5.7,B8V,-0.061,-57.021709,-17.334867,-80.424478,-1.041e-05,1.553e-05,-2.397e-05,3.43672047793046,-0.933048901392412,-1.78750804020833e-07,-9.890199e-08,45.7930953151744,13.127305,-0.569645579668773,-0.173175549167883,-0.803438947732949
63875,196.97421,-10.740408,94.2507,16.03,-9.38,5.15,K2III,1.138,-88.565516,-27.033624,-17.564504,1.155e-05,-4.13e-06,-2.5e-06,3.43784863401179,-0.187455482910826,7.77156329930556e-08,-4.5475523e-08,67.3596776222943,13.131614,-0.939681038416322,-0.286826882719881,-0.186359559427516
63891,197.029815,-65.306023,100000,-5.35,-2.23,5.44,WC6 + O9.5I,-0.033,-39945.336394,-12235.234419,-90855.209476,0.00019099,0.00277096,-0.00042561,3.4388190060466,-1.13980511759927,-2.59375319097222e-08,-1.0811345e-08,58076441.7521312,13.135321,-0.399453322966326,-0.122352465581074,-0.908552099187158
63919,197.13528,-8.984385,97.0874,-36.21,-64.19,5.57,K3III,1.178,-91.639702,-28.253828,-15.161703,-1.596e-05,1.291e-05,-3.24e-05,3.44065968092846,-0.156807101016634,-1.75551033729167e-07,-3.11201901e-07,48.5735673287854,13.142352,-0.943887317018272,-0.291013981889497,-0.156165281406808
63963,197.263635,-23.11807,70.9723,-19.97,-39.9,4.94,K0III,1.048,-62.332323,-19.370955,-27.865588,2.017e-05,1.346e-05,-5e-06,3.44289984284869,-0.403486432605758,-9.68172920069444e-08,-1.93440658e-07,46.3446919736288,13.150909,-0.878264733927381,-0.272937622518651,-0.392627191306629
63976,197.30181,10.022468,94.518,22.78,0.18,5.79,K0III,1.025,-88.864068,-27.681165,16.449378,3.5e-06,-9.84e-06,1e-08,3.44356629235487,0.17492507063581,1.10440556430556e-07,8.72664e-10,37.6010523668496,13.153454,-0.940181500056214,-0.292866510345795,0.174034347385574
64021,197.43867,-10.329327,212.766,-14.98,-7.31,5.95,K5III,1.49,-199.697127,-62.729311,-38.150164,3.38e-06,1.726e-05,-6.13e-06,3.44595476953047,-0.18028075809895,-7.26250893472222e-08,-3.543988e-08,164.437172321493,13.162578,-0.938576555275742,-0.294827884443317,-0.179305795894609
64023,197.449365,16.848611,206.1856,-65.58,-15.39,5.91,K5III,1.45,-188.253833,-59.173346,59.761597,-8.04e-06,6.619e-05,-1.976e-05,3.4461416400179,0.294063744137781,-3.17940811708333e-07,-7.4612825e-08,160.103195466733,13.163291,-0.913031616136017,-0.286990904728347,0.289843903746925
64034,197.487465,-5.53901,96.8054,-35.08,-32.8,4.38,A1V,-0.008,-91.90017,-28.953908,-9.343987,-6.2e-07,1.707e-05,-1.502e-05,3.44680648786441,-0.0966739544152612,-1.70072639138889e-07,-1.59018887e-07,144.410908441612,13.165831,-0.949329228107108,-0.299094032899507,-0.0965234486820214
64037,197.497035,17.529431,17.8253,-445.95,129.69,4.32,F5V,0.455,-16.211012,-5.110375,5.368871,2.42e-06,4.117e-05,7.11e-06,3.44697358226718,0.305946293605042,-2.1620266084375e-06,6.28754862e-07,5.17606831950568,13.166469,-0.909443425648719,-0.286694670036733,0.301195653549071
64042,197.513445,38.498981,63.2911,-71.11,44.86,5.91,A9III-IV,0.294,-47.236707,-14.905822,39.398664,1.412e-05,2.734e-05,3.3e-07,3.44725995542868,0.671933981014899,-3.44751008243056e-07,2.17487417e-07,15.0938489665495,13.167563,-0.746341978928828,-0.235513283422591,0.622500717927386
64128,197.787075,-42.232891,84.8896,-76.67,-26.1,5.78,F7IV,0.521,-59.849297,-19.200532,-57.058117,5.17e-06,3.479e-05,-3.9e-07,3.45203554856682,-0.737103004193237,-3.71706648881944e-07,-1.2653637e-07,30.5914455948641,13.185805,-0.705025609250738,-0.226183535308744,-0.672145742124328
64144,197.846835,-43.368553,68.1663,-114.5,-19.66,5.24,K1/K2III,1.049,-47.169018,-15.186764,-46.808967,-9.8e-07,3.943e-05,1.6e-06,3.45307870377294,-0.756924042000729,-5.55111664236111e-07,-9.5314369e-08,32.4489015660536,13.189789,-0.691970169977956,-0.222791421129857,-0.686688624146066
64185,197.96418,-69.942017,42.1053,35.02,1.26,5.92,F3IV/V,0.415,-13.736902,-4.453939,-39.551505,-3.6e-07,-7.63e-06,-6.64e-06,3.45512664459032,-1.22071847454929,1.69781750930556e-07,6.108652e-09,6.61911611941121,13.197612,-0.326250934272946,-0.10577990255518,-0.939346017238294
64189,197.96856,27.878183,9.1291,-801.94,882.7,4.23,G0V,0.572,-7.676072,-2.489414,4.268726,2.04e-06,3.797e-05,3.697e-05,3.45520321574524,0.486566084190632,-3.88791482984722e-06,4.279450358e-06,1.47502710175976,13.197904,-0.840830218843711,-0.272692289886317,0.467593261409736
64202,198.013515,-37.803022,20.6697,-382.44,47.01,4.85,G3V,0.693,-15.531004,-5.050305,-12.669384,-3.07e-06,3.93e-05,1.313e-05,3.4559878014374,-0.659787196779529,-1.85412143991667e-06,2.27910911e-07,4.2736603149693,13.200901,-0.751393713494189,-0.244338583541656,-0.612948728617876
64203,198.01476,-16.198601,33.9098,96.17,-287.23,5.04,F6V,0.46,-30.967114,-10.070647,-9.459703,3.049e-05,-6.71e-06,-4.135e-05,3.45600940064652,-0.282718929640423,4.66245316590278e-07,-1.392530334e-06,9.6560609854155,13.200984,-0.913223569770187,-0.296984439374155,-0.27896765831511
64220,198.07338,-59.920579,116.144,-28.54,-17.46,4.58,B8V,-0.073,-55.33929,-18.059147,-100.503154,-2.75e-06,1.601e-05,-1.555e-05,3.45703274029904,-1.04581139067409,-1.38365824430556e-07,-8.4648468e-08,172.98163592151,13.204892,-0.476470746516857,-0.155489661670743,-0.865331493028647
64240,198.137175,11.556096,257.0694,-50.68,-30.57,5.76,M0III,1.499,-239.344724,-78.40182,51.498049,-5.072e-05,4.985e-05,-3.22e-05,3.45814606409373,0.201691924184007,-2.45703573305556e-07,-1.48207542e-07,285.759054337495,13.209145,-0.9310501821308,-0.304982874583356,0.200327243691607
64261,198.20325,-66.226747,90.7441,25.31,7.85,5.91,A0V(n),0.048,-34.749904,-11.427435,-83.044351,-3.05e-06,-1.272e-05,-7.03e-06,3.4592993726805,-1.15587478599361,1.22706342548611e-07,3.8057873e-08,31.0170149947769,13.21355,-0.382943812533517,-0.1259295896557,-0.915147952459842
64310,198.34734,-50.699829,112.2334,-33.58,-17.68,5.9,B9V,-0.011,-67.473115,-22.376408,-86.850498,1.93e-06,1.989e-05,-5.3e-06,3.4618142424962,-0.884878943006758,-1.62800433930556e-07,-8.5715058e-08,47.9071130003074,13.223156,-0.601185604655861,-0.199374331845524,-0.773838319389598
64335,198.428955,40.152885,140.8451,-52.19,15.5,4.94,K0III,1.061,-102.130763,-34.031654,90.82094,1.078e-05,4.115e-05,-5.76e-06,3.46323872303773,0.70080005152855,-2.53024259881944e-07,7.514612e-08,182.641724877435,13.228597,-0.725129101596561,-0.2416254177314,0.644829391020517
64372,198.545415,-19.930947,38.9712,-120.23,159.67,5.31,G8III/IV,0.862,-34.734141,-11.65249,-13.284653,2.405e-05,3.203e-05,4.405e-05,3.46527119669948,-0.347860640607474,-5.82891488131944e-07,7.74102003e-07,9.94489037154792,13.236361,-0.891286271420446,-0.299005985801274,-0.340887375583853
64375,198.550485,-58.683937,109.1703,-55.3,-11.67,5.91,K0/K1III,1.084,-53.794122,-18.051858,-93.265607,-3.3e-06,2.976e-05,-1.46e-06,3.4653597661078,-1.02422791005536,-2.68101965347222e-07,-5.6577756e-08,44.9158890105932,13.236699,-0.492753905354744,-0.165356081088979,-0.854313148210036
64378,198.56367,-59.103235,18.1984,-249.62,-154.6,4.9,F7IV,0.489,-8.858292,-2.974795,-15.615439,3.634e-05,3.544e-05,4.986e-05,3.46558993282079,-1.03154605131706,-1.21019190940278e-06,-7.4952195e-07,3.16227766016838,13.237578,-0.486776011678513,-0.163474688861925,-0.858093899614639
64383,198.572295,-78.447454,374.5318,-8.41,-3.72,5.84,F8Ib,1.04,-71.100058,-23.889437,-366.944172,4.9e-06,1.776e-05,1.668e-05,3.46574040323773,-1.36916635980684,-4.07728305347222e-08,-1.8035068e-08,563.378150850938,13.238153,-0.189837165335914,-0.0637850902418617,-0.979741452078079
64402,198.630345,11.331656,146.6276,68.52,-52.81,5.64,M0III,1.514,-136.235772,-45.92875,28.810572,-2.83e-06,-5.235e-05,-3.439e-05,3.46675351370042,0.19777471173659,3.32194333916667e-07,-2.56030104e-07,103.848445500827,13.242023,-0.929127083431351,-0.313233724082172,0.196487905307083
64418,198.680415,-48.957022,72.1501,-108.72,-89.45,5.84,K0IV,1.061,-44.880151,-15.173876,-54.417229,-2.545e-05,3.154e-05,-6.374e-05,3.46762740796746,-0.854461233576074,-5.270894335e-07,-4.33665837e-07,20.9122133015529,13.245361,-0.622033833655161,-0.210309878387067,-0.754217253078369
64456,198.8124,-67.894589,117.3709,-36.92,-10.63,4.79,B8V,-0.078,-41.808581,-14.24278,-108.743263,1.44e-06,2.268e-05,5.3e-06,3.46993098680941,-1.18498412293732,-1.78993210861111e-07,-5.1535694e-08,145.612949861606,13.25416,-0.356208997436601,-0.121349465687599,-0.926493096208788
64486,198.88323,40.855199,74.0741,-120.26,11.09,5.77,A7V,0.198,-53.011616,-18.132501,48.455437,1.66e-06,4.621e-05,-9.03e-06,3.47116716642684,0.713057744451074,-5.83036932236111e-07,5.3765837e-08,23.5071511593829,13.258882,-0.71565771685898,-0.244790404981888,0.654149592928861
