SSP_ID,SKY2000_ID,RA,DE,Vmag,pmRA,pmDE,X,Y,Z
2488,J093132.41+350611.7,142.885042916667,35.1032727777778,5.38,-0.0045,-0.0973,-0.652388019318911,0.493664954653932,0.575051984428956
2489,J100100.65+315525.2,150.252735833333,31.9236722222222,5.38,-0.04157,-0.4289,-0.736906706675199,0.421130202028089,0.52878904924071
2490,J122249.43-574034.0,185.705963333333,-57.6761319444444,5.38,-0.0047,-0.0127,-0.532055080131532,-0.0531620855506619,-0.845039161439358
2491,J125557.13-565008.9,193.988059583333,-56.8358061111111,5.38,-0.00062,-0.0008,-0.530818330320877,-0.132230381178984,-0.837106341206789
2492,J152101.99+004255.2,230.258316666667,0.715336666666667,5.38,-0.00283,-0.1041,-0.639277568535365,-0.768874712640742,0.0124846557472898
2493,J152148.57+325601.3,230.452396666667,32.9336947222222,5.38,-0.00388,0.0139,-0.534398517902616,-0.647180960965033,0.543668122872644
2494,J152445.00-394236.9,231.187538333333,-39.7102686111111,5.38,-0.00219,-0.0564,-0.482167337204586,-0.5994281988747,-0.638905699870389
2495,J155353.91-243159.3,238.47464375,-24.5331572222222,5.38,-0.00099,-0.0254,-0.475671210953165,-0.77545434519405,-0.415219770230197
2496,J182940.97-015907.1,277.420749166667,-1.98530777777778,5.38,0.00198,-0.0338,0.129077187209183,-0.991029225989385,-0.0346432241144837
2497,J183627.83+090720.9,279.115968333333,9.12249111111111,5.38,-0.00043,-0.1339,0.156429333564479,-0.97488108906352,0.158545658366599
2498,J184422.98+393646.0,281.095763333333,39.6128008333333,5.38,0.00062,0.0691,0.148257404865281,-0.755970191531889,0.637596119356017
2499,J184620.60-222331.8,281.585869583333,-22.3921761111111,5.38,0.00231,0.0035,0.185692881268177,-0.905759200080687,-0.380944123613315
2500,J190013.67+503200.4,285.056989166667,50.5334663888889,5.38,0.00074,0.0032,0.165123080348816,-0.613804992436305,0.771995984184105
2501,J191621.74-452757.7,289.090594583333,-45.4660288888889,5.38,-0.00019,0.0121,0.229379601555963,-0.662760604294185,-0.712834749283194
2502,J220955.70-340053.8,332.482090416667,-34.0149666666667,5.38,-0.00111,0.0283,0.73511604320661,-0.38296929044805,-0.55940944360457
2503,J222027.57+054722.1,335.11490375,5.78949805555556,5.38,0.00136,0.0021,0.902526308323039,-0.418653449706264,0.10087394031082
